,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
75,1993-94,1993-12-29,,UC Santa Barbara,,,Army,,W,,71,68,3,,,True
76,1993-94,1993-12-29,,Charlotte,,,Butler,,W,,81,61,20,,,True
77,1993-94,1993-12-29,,Florida,,,Evansville,,W,,66,63,3,,,True
78,1993-94,1993-12-29,,Drake,,,Florida A&M,,W,,65,53,12,,,True
79,1993-94,1993-12-29,,Auburn,,,Fordham,,W,,81,60,21,,,True
80,1993-94,1993-12-29,,Cornell,,,Georgia Southern,,W,,80,76,4,,,True
81,1993-94,1993-12-29,,Bucknell,,,Harvard,,W,,80,73,7,,,True
82,1993-94,1993-12-29,,Hartford,,,Hofstra,,W,,72,55,17,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1993-94,1993-12-29,,Jackson State,,,Arkansas State,,W,,64,60,4,,,True
85,1993-94,1993-12-29,,George Mason,,,Lafayette,,W,,99,83,16,,,True
86,1993-94,1993-12-29,,Louisiana,,,Alcorn State,,W,,96,59,37,,,True
87,1993-94,1993-12-29,,Massachusetts,9,,Maryland,,W,,94,80,14,,,True
88,1993-94,1993-12-29,,Murray State,,,Columbia,,W,,82,66,16,,,True
89,1993-94,1993-12-29,,Mississippi State,,,Northern Arizona,,W,,85,64,21,,,True
90,1993-94,1993-12-29,,Northwestern,,,Northeastern,,W,,92,65,27,,,True
91,1993-94,1993-12-29,,Ohio,,,Connecticut,14,W,,85,76,9,,,True
92,1993-94,1993-12-29,,Oklahoma,,,Eastern Kentucky,,W,,63,54,9,,,True
93,1993-94,1993-12-29,,Clemson,,,Oklahoma State,20,W,,68,65,3,,,True
94,1993-94,1993-12-29,,Old Dominion,,,Idaho State,,W,,70,66,4,,,True
95,1993-94,1993-12-29,,Penn State,,,Delaware State,,W,,64,53,11,,,True
96,1993-94,1993-12-29,,Pennsylvania,,,Georgia,,W,,81,79,2,,,True
97,1993-94,1993-12-29,,Kansas,6,,Rhode Island,,W,,73,60,13,,,True
98,1993-94,1993-12-29,,Drexel,,,Saint Peter's,,W,,80,72,8,,,True
99,1993-94,1993-12-29,,South Alabama,,,American,,W,,94,78,16,,,True
100,1993-94,1993-12-29,,Southern Methodist,,,East Tennessee State,,W,,88,84,4,,,True
101,1993-94,1993-12-29,,Rice,,,St. Bonaventure,,W,,71,58,13,,,True
102,1993-94,1993-12-29,,Stanford,,,Manhattan,,W,,73,60,13,,,True
103,1993-94,1993-12-29,,La Salle,,,Tennessee Tech,,W,,109,93,16,,,True
0,1993-94,1993-12-29,,Tulsa,,,Texas Tech,,W,,96,77,19,,,True
1,1993-94,1993-12-29,,Virginia Commonwealth,,,Iowa State,,W,,91,84,7,,,True
2,1993-94,1993-12-29,,Wyoming,,,Utah State,,W,,73,69,4,,1,True
3,1993-94,1993-12-30,,Alabama State,,,American,,W,,87,70,17,,,True
4,1993-94,1993-12-30,,Delaware,,,Columbia,,W,,72,52,20,,,True
5,1993-94,1993-12-30,,East Carolina,,,Eastern Michigan,,W,,76,69,7,,,True
6,1993-94,1993-12-30,,Bowling Green State,,,Georgia Southern,,W,,69,60,9,,,True
7,1993-94,1993-12-30,,Green Bay,,,Eastern Washington,,W,,58,44,14,,,True
8,1993-94,1993-12-30,,Holy Cross,,,Butler,,W,,78,67,11,,,True
9,1993-94,1993-12-30,,Maine,,,Central Florida,,W,,101,97,4,,,True
10,1993-94,1993-12-30,,Drexel,,,Marist,,W,,75,65,10,,,True
11,1993-94,1993-12-30,,Arkansas State,,,Monmouth,,W,,63,49,14,,,True
12,1993-94,1993-12-30,,Ohio,,,La Salle,,W,,100,80,20,,,True
13,1993-94,1993-12-30,,Oklahoma,,,Tulsa,,W,,95,76,19,,,True
14,1993-94,1993-12-30,,Iowa State,,,Pepperdine,,W,,71,64,7,,,True
15,1993-94,1993-12-30,,Rhode Island,,,East Tennessee State,,W,,86,73,13,,,True
16,1993-94,1993-12-30,,Northwestern,,,Rider,,W,,74,68,6,,,True
17,1993-94,1993-12-30,,Buffalo,,,Saint Peter's,,W,,68,61,7,,,True
18,1993-94,1993-12-30,,San Diego,,,Manhattan,,W,,64,61,3,,,True
19,1993-94,1993-12-30,,Kansas,6,,Southern Methodist,,W,,84,64,20,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1993-94,1993-12-30,,St. Bonaventure,,,Middle Tennessee,,W,,83,69,14,,,True
22,1993-94,1993-12-30,,Connecticut,14,,Tennessee Tech,,W,,130,78,52,,,True
23,1993-94,1993-12-30,,Creighton,,,UT Arlington,,W,,81,63,18,,,True
24,1993-94,1993-12-30,,Texas Tech,,,Eastern Kentucky,,W,,93,83,10,,,True
25,1993-94,1993-12-31,,Eastern Michigan,,,Eastern Washington,,W,,77,73,4,,,True
26,1993-94,1994-01-02,,Maine,,,Dartmouth,,W,,76,58,18,,,True
27,1993-94,1994-01-02,,Purdue,10,,San Francisco,,W,,95,81,14,,,True
28,1993-94,1994-01-03,,TCU,,,Louisiana Tech,,W,,73,53,20,,,True
29,1993-94,1994-01-05,,Texas,,,UTSA,,W,,91,69,22,,,True
30,1993-94,1994-01-08,,Saint Louis,,,Arizona State,,W,,77,75,2,,,True
31,1993-94,1994-01-10,,Grambling,,,Southern,,W,,96,93,3,,,True
32,1993-94,1994-01-11,,Providence,,,Rhode Island,,W,,86,72,14,,,True
33,1993-94,1994-01-11,,Florida,,,South Florida,,W,,69,64,5,,,True
34,1993-94,1994-01-12,,Kentucky,8,,Mississippi,,W,,98,64,34,,,True
35,1993-94,1994-01-15,,Marist,,,Fairfield,,W,,67,63,4,,,True
36,1993-94,1994-01-19,,West Virginia,24,,Marshall,,W,,79,67,12,,,True
37,1993-94,1994-01-22,,North Carolina,4,,Louisiana State,,W,,88,65,23,,,True
38,1993-94,1994-01-24,,Jackson State,,,Grambling,,W,,78,71,7,,,True
39,1993-94,1994-01-25,,Temple,10,,Saint Joseph's,,W,,60,46,14,,,True
40,1993-94,1994-01-26,,North Carolina A&T,,,UNC Greensboro,,W,,88,80,8,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1993-94,1994-01-31,,Old Dominion,,,Virginia Commonwealth,,W,,79,74,5,,,True
43,1993-94,1994-02-05,,Bethune-Cookman,,,Florida A&M,,W,,68,67,1,,,True
44,1993-94,1994-02-05,,Wake Forest,,,Rhode Island,,W,,72,59,13,,,True
45,1993-94,1994-02-06,,Kentucky,7,,Massachusetts,11,W,,67,64,3,,,True
46,1993-94,1994-02-06,,Notre Dame,,,Georgia,,W,,88,85,3,,,True
47,1993-94,1994-02-10,,Massachusetts,13,,Rhode Island,,W,,70,64,6,,,True
48,1993-94,1994-02-16,,South Florida,,,Stetson,,W,,82,58,24,,,True
49,1993-94,1994-02-19,,Arkansas,1,,Mississippi,,W,,90,73,17,,,True
50,1993-94,1994-02-20,,California,19,,Cincinnati,23,W,,89,80,9,,,True
51,1993-94,1994-02-20,,Temple,13,,Louisville,5,W,,68,53,15,,,True
52,1993-94,1994-02-21,,Canisius,,,Siena,,W,,99,90,9,,1,True
53,1993-94,1994-02-28,,Villanova,,,La Salle,,W,,55,54,1,,,True
54,1993-94,1994-03-02,,Virginia,,,Virginia Tech,,W,,70,61,9,,,True
55,1993-94,1994-03-03,,Centenary (LA),,,Florida International,,W,,69,67,2,,1,True
56,1993-94,1994-03-03,,Furman,,,The Citadel,,W,,75,70,5,,,True
57,1993-94,1994-03-03,,Morehead State,,,Eastern Kentucky,,W,,83,78,5,,,True
58,1993-94,1994-03-03,,Samford,,,Georgia State,,W,,78,57,21,,,True
59,1993-94,1994-03-03,,Stetson,,,Southeastern Louisiana,,W,,91,61,30,,,True
60,1993-94,1994-03-03,,Tennessee Tech,,,Austin Peay,,W,,101,91,10,,,True
61,1993-94,1994-03-03,,Virginia Military Institute,,,Marshall,,W,,84,62,22,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1993-94,1994-03-04,,Chattanooga,,,Furman,,W,,85,81,4,,,True
64,1993-94,1994-03-04,,Georgia Southern,,,Appalachian State,,W,,85,60,25,,,True
65,1993-94,1994-03-04,,Hofstra,,,Chicago State,,W,,86,77,9,,,True
66,1993-94,1994-03-04,,Holy Cross,,,Bucknell,,W,,96,91,5,,,True
67,1993-94,1994-03-04,,Lafayette,,,Fordham,,W,,83,65,18,,,True
68,1993-94,1994-03-04,,Little Rock,,,Lamar,,W,,78,71,7,,,True
69,1993-94,1994-03-04,,Colgate,,,Lehigh,,W,,87,80,7,,,True
70,1993-94,1994-03-04,,Murray State,,,Morehead State,,W,,104,86,18,,,True
71,1993-94,1994-03-04,,North Texas,,,McNeese State,,W,,69,65,4,,,True
72,1993-94,1994-03-04,,Radford,,,Maryland-Baltimore County,,W,,81,78,3,,,True
73,1993-94,1994-03-04,,Stetson,,,Samford,,W,,54,42,12,,,True
74,1993-94,1994-03-04,,Texas-Rio Grande Valley,,,Louisiana Tech,,W,,70,65,5,,,True
75,1993-94,1994-03-04,,Nicholls State,,,UTSA,,W,,101,89,12,,,True
76,1993-94,1994-03-04,,Texas State,,,Sam Houston State,,W,,65,56,9,,,True
77,1993-94,1994-03-04,,Towson,,,UNC Asheville,,W,,64,56,8,,,True
78,1993-94,1994-03-04,,Davidson,,,Virginia Military Institute,,W,,71,61,10,,,True
79,1993-94,1994-03-04,,Western Carolina,,,East Tennessee State,,W,,79,78,1,,,True
80,1993-94,1994-03-04,,Campbell,,,Winthrop,,W,,79,71,8,,,True
81,1993-94,1994-03-05,,Chattanooga,,,Georgia Southern,,W,,99,91,8,,1,True
82,1993-94,1994-03-05,,Jacksonville,,,Arkansas State,,W,,68,55,13,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1993-94,1994-03-05,,James Madison,,,American,,W,,86,67,19,,,True
85,1993-94,1994-03-05,,Gonzaga,,,Loyola Marymount,,W,,91,76,15,,,True
86,1993-94,1994-03-05,,Manhattan,,,Iona,,W,,99,65,34,,,True
87,1993-94,1994-03-05,,Southern Illinois,,,Missouri State,,W,,52,50,2,,,True
88,1993-94,1994-03-05,,Canisius,,,Niagara,,W,,59,45,14,,,True
89,1993-94,1994-03-05,,UNC Wilmington,,,George Mason,,W,,100,97,3,,1,True
90,1993-94,1994-03-05,,Northern Iowa,,,Illinois State,,W,,84,70,14,,,True
91,1993-94,1994-03-05,,Campbell,,,Radford,,W,,72,61,11,,,True
92,1993-94,1994-03-05,,Pepperdine,,,Saint Mary's (CA),,W,,79,62,17,,,True
93,1993-94,1994-03-05,,Loyola (MD),,,Saint Peter's,,W,,87,80,7,,1,True
94,1993-94,1994-03-05,,San Diego,,,Portland,,W,,63,57,6,,,True
95,1993-94,1994-03-05,,New Orleans,,,South Alabama,,W,,68,60,8,,,True
96,1993-94,1994-03-05,,Louisiana,,,Texas-Rio Grande Valley,,W,,81,60,21,,,True
97,1993-94,1994-03-05,,Texas State,,,Nicholls State,,W,,68,65,3,,,True
98,1993-94,1994-03-05,,Liberty,,,Towson,,W,,63,58,5,,,True
99,1993-94,1994-03-05,,Hofstra,,,Troy,,W,,90,89,1,,1,True
100,1993-94,1994-03-05,,Tulsa,,,Drake,,W,,91,82,9,,,True
101,1993-94,1994-03-05,,Davidson,,,Western Carolina,,W,,93,89,4,,,True
102,1993-94,1994-03-05,,Bradley,,,Wichita State,,W,,52,44,8,,,True
103,1993-94,1994-03-05,,Old Dominion,,,William & Mary,,W,,83,58,25,,,True
0,1993-94,1994-03-06,,Chattanooga,,,Davidson,,W,,65,64,1,,,True
1,1993-94,1994-03-06,,Illinois-Chicago,,,Northern Illinois,,W,,87,77,10,,,True
2,1993-94,1994-03-06,,Detroit Mercy,,,La Salle,,W,,87,70,17,,,True
3,1993-94,1994-03-06,,Liberty,,,Campbell,,W,,76,62,14,,,True
4,1993-94,1994-03-06,,Louisiana,,,New Orleans,,W,,59,55,4,,,True
5,1993-94,1994-03-06,,Loyola (MD),,,Canisius,,W,,88,70,18,,,True
6,1993-94,1994-03-06,,James Madison,,,UNC Wilmington,,W,,91,78,13,,,True
7,1993-94,1994-03-06,,Hofstra,,,Northeastern Illinois,,W,,88,86,2,,2,True
8,1993-94,1994-03-06,,George Washington,,,Rhode Island,,W,,70,61,9,,,True
9,1993-94,1994-03-06,,Old Dominion,,,Richmond,,W,,76,72,4,,,True
10,1993-94,1994-03-06,,San Diego,,,Gonzaga,,W,,83,75,8,,,True
11,1993-94,1994-03-06,,Pepperdine,,,San Francisco,,W,,82,79,3,,,True
12,1993-94,1994-03-06,,Southern Illinois,,,Bradley,,W,,72,59,13,,,True
13,1993-94,1994-03-06,,Texas State,,,North Texas,,W,,69,60,9,,,True
14,1993-94,1994-03-06,,Northern Iowa,,,Tulsa,,W,,79,73,6,,,True
15,1993-94,1994-03-06,,Valparaiso,,,Eastern Illinois,,W,,74,62,12,,,True
16,1993-94,1994-03-06,,Duquesne,,,West Virginia,,W,,70,68,2,,,True
17,1993-94,1994-03-06,,Green Bay,,,Western Illinois,,W,,79,39,40,,,True
18,1993-94,1994-03-06,,Cleveland State,,,Wright State,,W,,70,67,3,,,True
19,1993-94,1994-03-07,,Green Bay,,,Cleveland State,,W,,93,63,30,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1993-94,1994-03-07,,Illinois-Chicago,,,Valparaiso,,W,,84,79,5,,,True
22,1993-94,1994-03-07,,Loyola (MD),,,Manhattan,,W,,80,75,5,,,True
23,1993-94,1994-03-07,,Massachusetts,9,,Duquesne,,W,,69,52,17,,,True
24,1993-94,1994-03-07,,James Madison,,,Old Dominion,,W,,77,76,1,,,True
25,1993-94,1994-03-07,,Pepperdine,,,San Diego,,W,,56,53,3,,,True
26,1993-94,1994-03-07,,Southern Illinois,,,Northern Iowa,,W,,77,74,3,,,True
27,1993-94,1994-03-07,,Detroit Mercy,,,Xavier,,W,,79,75,4,,,True
28,1993-94,1994-03-08,,Detroit Mercy,,,Evansville,,W,,70,65,5,,,True
29,1993-94,1994-03-08,,Green Bay,,,Illinois-Chicago,,W,,61,56,5,,,True
30,1993-94,1994-03-09,,Maryland-Eastern Shore,,,Delaware State,,W,,91,76,15,,,True
31,1993-94,1994-03-09,,Miami (OH),,,Bowling Green State,,W,,61,59,2,,,True
32,1993-94,1994-03-09,,North Carolina A&T,,,Howard,,W,,61,57,4,,1,True
33,1993-94,1994-03-09,,Ohio,,,Ball State,,W,,79,70,9,,,True
34,1993-94,1994-03-09,,South Carolina State,,,Bethune-Cookman,,W,,73,69,4,,,True
35,1993-94,1994-03-09,,UTEP,,,Air Force,,W,,72,58,14,,,True
36,1993-94,1994-03-09,,San Diego State,,,Wyoming,,W,,54,51,3,,,True
37,1993-94,1994-03-10,,UC Irvine,,,UC Santa Barbara,,W,,53,48,5,,,True
38,1993-94,1994-03-10,,Hawaii,,,Colorado State,,W,,65,61,4,,,True
39,1993-94,1994-03-10,,Jackson State,,,Alabama State,,W,,83,65,18,,,True
40,1993-94,1994-03-10,,Georgia,,,Louisiana State,,W,,83,70,13,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1993-94,1994-03-10,,Memphis,,,UAB,22,W,,91,86,5,,,True
43,1993-94,1994-03-10,,Idaho,,,Montana,,W,,74,63,11,,,True
44,1993-94,1994-03-10,,Nevada,,,Cal State Fullerton,,W,,68,64,4,,,True
45,1993-94,1994-03-10,,North Carolina A&T,,,Maryland-Eastern Shore,,W,,76,73,3,,,True
46,1993-94,1994-03-10,,Clemson,,,NC State,,W,,76,63,13,,,True
47,1993-94,1994-03-10,,Ohio,,,Miami (OH),,W,,89,66,23,,,True
48,1993-94,1994-03-10,,Rice,,,Baylor,,W,,85,82,3,,,True
49,1993-94,1994-03-10,,Saint Louis,21,,Dayton,,W,,80,46,34,,,True
50,1993-94,1994-03-10,,New Mexico,,,San Diego State,,W,,61,46,15,,,True
51,1993-94,1994-03-10,,Seton Hall,,,Miami (FL),,W,,69,51,18,,,True
52,1993-94,1994-03-10,,South Carolina,,,Mississippi,,W,,80,57,23,,,True
53,1993-94,1994-03-10,,Texas A&M,,,Southern Methodist,,W,,85,66,19,,,True
54,1993-94,1994-03-10,,Mississippi State,,,Tennessee,,W,,73,69,4,,,True
55,1993-94,1994-03-10,,Texas,25,,TCU,,W,,96,75,21,,,True
56,1993-94,1994-03-10,,Fresno State,,,UTEP,,W,,88,66,22,,,True
57,1993-94,1994-03-10,,Texas Tech,,,Houston,,W,,110,86,24,,,True
58,1993-94,1994-03-10,,Brigham Young,,,Utah,,W,,96,65,31,,,True
59,1993-94,1994-03-10,,Auburn,,,Vanderbilt,,W,,81,56,25,,,True
60,1993-94,1994-03-11,,Alabama,,,Auburn,,W,,83,55,28,,,True
61,1993-94,1994-03-11,,Duke,5,,Clemson,,W,,77,64,13,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1993-94,1994-03-11,,Brigham Young,,,Fresno State,,W,,87,72,15,,,True
64,1993-94,1994-03-11,,Georgetown,,,Boston College,,W,,81,58,23,,,True
65,1993-94,1994-03-11,,Arkansas,1,,Georgia,,W,,95,83,12,,,True
66,1993-94,1994-03-11,,Alabama State,,,Grambling,,W,,70,66,4,,,True
67,1993-94,1994-03-11,,Idaho State,,,Idaho,,W,,73,66,7,,,True
68,1993-94,1994-03-11,,Jackson State,,,Alcorn State,,W,,71,53,18,,,True
69,1993-94,1994-03-11,,Kansas,11,,Kansas State,,W,,73,52,21,,,True
70,1993-94,1994-03-11,,Pacific,,,Long Beach State,,W,,87,74,13,,,True
71,1993-94,1994-03-11,,Kentucky,10,,Mississippi State,,W,,95,76,19,,,True
72,1993-94,1994-03-11,,Missouri,3,,Colorado,,W,,64,62,2,,,True
73,1993-94,1994-03-11,,Hawaii,,,New Mexico,,W,,61,58,3,,,True
74,1993-94,1994-03-11,,New Mexico State,,,Nevada,,W,,68,67,1,,1,True
75,1993-94,1994-03-11,,North Carolina,4,,Florida State,,W,,83,69,14,,,True
76,1993-94,1994-03-11,,Nebraska,,,Oklahoma,,W,,105,88,17,,,True
77,1993-94,1994-03-11,,Oklahoma State,23,,Iowa State,,W,,77,67,10,,,True
78,1993-94,1994-03-11,,Memphis,,,Saint Louis,21,W,,73,62,11,,,True
79,1993-94,1994-03-11,,Florida,17,,South Carolina,,W,,84,57,27,,,True
80,1993-94,1994-03-11,,North Carolina A&T,,,South Carolina State,,W,,87,70,17,,,True
81,1993-94,1994-03-11,,Charlotte,,,South Florida,,W,,64,54,10,,,True
82,1993-94,1994-03-11,,Southern,,,Mississippi Valley State,,W,,94,86,8,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1993-94,1994-03-11,,Seton Hall,,,Syracuse,13,W,,81,80,1,,1,True
85,1993-94,1994-03-11,,Texas,25,,Rice,,W,,101,89,12,,,True
86,1993-94,1994-03-11,,Texas Southern,,,Prairie View,,W,,119,70,49,,,True
87,1993-94,1994-03-11,,Texas A&M,,,Texas Tech,,W,,89,85,4,,,True
88,1993-94,1994-03-11,,Southern Mississippi,,,Tulane,,W,,79,60,19,,,True
89,1993-94,1994-03-11,,UC Irvine,,,Utah State,,W,,78,68,10,,,True
90,1993-94,1994-03-11,,Providence,,,Villanova,,W,,77,66,11,,,True
91,1993-94,1994-03-11,,Virginia,,,Maryland,,W,,69,63,6,,,True
92,1993-94,1994-03-11,,Virginia Tech,,,Virginia Commonwealth,,W,,65,64,1,,,True
93,1993-94,1994-03-11,,Wake Forest,,,Georgia Tech,,W,,74,49,25,,,True
94,1993-94,1994-03-12,,Florida,17,,Alabama,,W,,68,52,16,,,True
95,1993-94,1994-03-12,,Hawaii,,,Brigham Young,,W,,73,66,7,,,True
96,1993-94,1994-03-12,,Kentucky,10,,Arkansas,1,W,,90,78,12,,,True
97,1993-94,1994-03-12,,Nebraska,,,Missouri,3,W,,98,91,7,,,True
98,1993-94,1994-03-12,,Oklahoma State,23,,Kansas,11,W,,69,68,1,,,True
99,1993-94,1994-03-12,,UC Irvine,,,Pacific,,W,,82,78,4,,,True
100,1993-94,1994-03-12,,Providence,,,Connecticut,2,W,,69,67,2,,,True
101,1993-94,1994-03-12,,Georgetown,,,Seton Hall,,W,,76,71,5,,1,True
102,1993-94,1994-03-12,,Texas Southern,,,Southern,,W,,106,84,22,,,True
103,1993-94,1994-03-12,,Southern Mississippi,,,Charlotte,,W,,68,64,4,,,True
0,1993-94,1994-03-12,,Texas,25,,Texas A&M,,W,,87,62,25,,,True
1,1993-94,1994-03-12,,Virginia,,,Duke,5,W,,66,61,5,,,True
2,1993-94,1994-03-12,,Louisville,14,,Virginia Tech,,W,,76,67,9,,,True
3,1993-94,1994-03-12,,North Carolina,4,,Wake Forest,,W,,86,84,2,,1,True
4,1993-94,1994-03-13,,Kentucky,10,,Florida,17,W,,73,60,13,,,True
5,1993-94,1994-03-13,,New Mexico State,,,UC Irvine,,W,,70,64,6,,,True
6,1993-94,1994-03-13,,Nebraska,,,Oklahoma State,23,W,,77,68,9,,,True
7,1993-94,1994-03-13,,Providence,,,Georgetown,,W,,74,64,10,,,True
8,1993-94,1994-03-13,,Louisville,14,,Southern Mississippi,,W,,69,61,8,,,True
9,1993-94,1994-03-13,,Texas Southern,,,Jackson State,,W,,70,67,3,,,True
10,1993-94,1994-03-13,,North Carolina,4,,Virginia,,W,,73,66,7,,,True
11,1993-94,1994-03-17,,Alabama,,,Providence,,W,,76,70,6,,,True
12,1993-94,1994-03-17,,George Washington,,,UAB,,W,,51,46,5,,,True
13,1993-94,1994-03-17,,Green Bay,,,California,16,W,,61,57,4,,,True
14,1993-94,1994-03-17,,Purdue,3,,Central Florida,,W,,98,67,31,,,True
15,1993-94,1994-03-17,,Kansas,13,,Chattanooga,,W,,102,73,29,,,True
16,1993-94,1994-03-17,,Wisconsin,,,Cincinnati,25,W,,80,72,8,,,True
17,1993-94,1994-03-17,,Wake Forest,,,College of Charleston,,W,,68,58,10,,,True
18,1993-94,1994-03-17,,Connecticut,4,,Rider,,W,,64,46,18,,,True
19,1993-94,1994-03-17,,Florida,14,,James Madison,,W,,64,62,2,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1993-94,1994-03-17,,Syracuse,15,,Hawaii,,W,,92,78,14,,,True
22,1993-94,1994-03-17,,Maryland,,,Saint Louis,24,W,,74,66,8,,,True
23,1993-94,1994-03-17,,Massachusetts,8,,Texas State,,W,,78,60,18,,,True
24,1993-94,1994-03-17,,Michigan,11,,Pepperdine,,W,,78,74,4,,1,True
25,1993-94,1994-03-17,,Missouri,5,,Navy,,W,,76,53,23,,,True
26,1993-94,1994-03-17,,Pennsylvania,,,Nebraska,22,W,,90,80,10,,,True
27,1993-94,1994-03-17,,Texas,20,,Western Kentucky,,W,,91,77,14,,,True
28,1993-94,1994-03-18,,Arizona,9,,Loyola (MD),,W,,81,55,26,,,True
29,1993-94,1994-03-18,,Arkansas,2,,North Carolina A&T,,W,,94,79,15,,,True
30,1993-94,1994-03-18,,Louisville,10,,Boise State,,W,,67,58,9,,,True
31,1993-94,1994-03-18,,Boston College,,,Washington State,,W,,67,64,3,,,True
32,1993-94,1994-03-18,,Temple,12,,Drexel,,W,,61,39,22,,,True
33,1993-94,1994-03-18,,Duke,6,,Texas Southern,,W,,82,70,12,,,True
34,1993-94,1994-03-18,,Georgetown,,,Illinois,,W,,84,77,7,,,True
35,1993-94,1994-03-18,,Indiana,18,,Ohio,,W,,84,72,12,,,True
36,1993-94,1994-03-18,,Kentucky,7,,Tennessee State,,W,,83,70,13,,,True
37,1993-94,1994-03-18,,North Carolina,1,,Liberty,,W,,71,51,20,,,True
38,1993-94,1994-03-18,,Marquette,21,,Louisiana,,W,,81,59,22,,,True
39,1993-94,1994-03-18,,Michigan State,,,Seton Hall,,W,,84,73,11,,,True
40,1993-94,1994-03-18,,Minnesota,23,,Southern Illinois,,W,,74,60,14,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1993-94,1994-03-18,,Virginia,,,New Mexico,,W,,57,54,3,,,True
43,1993-94,1994-03-18,,Oklahoma State,19,,New Mexico State,,W,,65,55,10,,,True
44,1993-94,1994-03-18,,Tulsa,,,UCLA,17,W,,112,102,10,,,True
45,1993-94,1994-03-19,,Purdue,3,,Alabama,,W,,83,73,10,,,True
46,1993-94,1994-03-19,,Connecticut,4,,George Washington,,W,,75,63,12,,,True
47,1993-94,1994-03-19,,Florida,14,,Pennsylvania,,W,,70,58,12,,,True
48,1993-94,1994-03-19,,Syracuse,15,,Green Bay,,W,,64,59,5,,,True
49,1993-94,1994-03-19,,Kansas,13,,Wake Forest,,W,,69,58,11,,,True
50,1993-94,1994-03-19,,Maryland,,,Massachusetts,8,W,,95,87,8,,,True
51,1993-94,1994-03-19,,Michigan,11,,Texas,20,W,,84,79,5,,,True
52,1993-94,1994-03-19,,Missouri,5,,Wisconsin,,W,,109,96,13,,,True
53,1993-94,1994-03-20,,Arizona,9,,Virginia,,W,,71,58,13,,,True
54,1993-94,1994-03-20,,Arkansas,2,,Georgetown,,W,,85,73,12,,,True
55,1993-94,1994-03-20,,Boston College,,,North Carolina,1,W,,75,72,3,,,True
56,1993-94,1994-03-20,,Duke,6,,Michigan State,,W,,85,74,11,,,True
57,1993-94,1994-03-20,,Indiana,18,,Temple,12,W,,67,58,9,,,True
58,1993-94,1994-03-20,,Marquette,21,,Kentucky,7,W,,75,63,12,,,True
59,1993-94,1994-03-20,,Louisville,10,,Minnesota,23,W,,60,55,5,,,True
60,1993-94,1994-03-20,,Tulsa,,,Oklahoma State,19,W,,82,80,2,,,True
61,1993-94,1994-03-24,,Arizona,9,,Louisville,10,W,,82,70,12,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1993-94,1994-03-24,,Duke,6,,Marquette,21,W,,59,49,10,,,True
64,1993-94,1994-03-24,,Purdue,3,,Kansas,13,W,,83,78,5,,,True
65,1993-94,1994-03-24,,Missouri,5,,Syracuse,15,W,,98,88,10,,1,True
66,1993-94,1994-03-25,,Arkansas,2,,Tulsa,,W,,103,84,19,,,True
67,1993-94,1994-03-25,,Boston College,,,Indiana,18,W,,77,68,9,,,True
68,1993-94,1994-03-25,,Florida,14,,Connecticut,4,W,,69,60,9,,1,True
69,1993-94,1994-03-25,,Michigan,11,,Maryland,,W,,78,71,7,,,True
70,1993-94,1994-03-26,,Arizona,9,,Missouri,5,W,,92,72,20,,,True
71,1993-94,1994-03-26,,Duke,6,,Purdue,3,W,,69,60,9,,,True
72,1993-94,1994-03-27,,Arkansas,2,,Michigan,11,W,,76,68,8,,,True
73,1993-94,1994-03-27,,Florida,14,,Boston College,,W,,74,66,8,,,True
74,1993-94,1994-03-28,,Vanderbilt,,,Kansas State,,W,,82,76,6,,,True
75,1993-94,1994-03-28,,Villanova,,,Siena,,W,,66,58,8,,,True
76,1993-94,1994-03-30,,Siena,,,Kansas State,,W,,92,79,13,,,True
77,1993-94,1994-03-30,,Villanova,,,Vanderbilt,,W,,80,73,7,,,True
78,1993-94,1994-04-02,,Arkansas,2,,Arizona,9,W,,91,82,9,,,True
