,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
5,2021-22,2021-11-09,,Oklahoma State,,,UT Arlington,,W,,88,45,43,,,False
6,2021-22,2021-11-09,,Rice,,,Pepperdine,,W,,82,63,19,,,False
7,2021-22,2021-11-09,,Saint Joseph's,,,Maryland-Eastern Shore,,W,,69,67,2,,,False
8,2021-22,2021-11-09,,Saint Louis,,,Central Arkansas,,W,,96,61,35,,,False
9,2021-22,2021-11-09,,Samford,,,Maryville (TN),,W,,99,78,21,,,False
10,2021-22,2021-11-09,,South Alabama,,,Spring Hill,,W,,102,41,61,,,False
11,2021-22,2021-11-09,,Southern Methodist,,,McNeese State,,W,,86,62,24,,,False
12,2021-22,2021-11-09,,Southern Mississippi,,,William Carey,,W,,81,67,14,,,False
13,2021-22,2021-11-09,,Texas A&M-Corpus Christi,,,Texas Lutheran,,W,,102,64,38,,,False
14,2021-22,2021-11-09,,Texas-Rio Grande Valley,,,Texas A&M-International,,W,,74,59,15,,,False
15,2021-22,2021-11-09,,UTSA,,,Trinity (TX),,W,,97,66,31,,,False
16,2021-22,2021-11-09,,Texas Tech,,,North Florida,,W,,89,74,15,,,False
17,2021-22,2021-11-09,,Troy,,,Carver College,,W,,104,42,62,,,False
18,2021-22,2021-11-09,,Tulane,,,Southeastern Louisiana,,W,,70,67,3,,,False
19,2021-22,2021-11-09,,Utah,,,Abilene Christian,,W,,70,56,14,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2021-11-09,,Virginia Tech,,,Maine,,W,,82,47,35,,,False
22,2021-22,2021-11-09,,Western Kentucky,,,Alabama State,,W,,79,74,5,,,False
23,2021-22,2021-11-09,,Wichita State,,,Jacksonville State,,W,,60,57,3,,,False
24,2021-22,2021-11-09,,Wisconsin,,,St. Francis (NY),,W,,81,58,23,,,False
25,2021-22,2021-11-09,,Alabama,14,,Louisiana Tech,,W,,93,64,29,,,False
26,2021-22,2021-11-09,,Arkansas State,,,Harding,,W,,81,55,26,,,False
27,2021-22,2021-11-09,,Boise State,,,Utah Valley,,W,,76,56,20,,,False
28,2021-22,2021-11-09,,Colorado State,,,Oral Roberts,,W,,109,80,29,,,False
29,2021-22,2021-11-09,,Denver,,,Regis (CO),,W,,68,65,3,,,False
30,2021-22,2021-11-09,,Gonzaga,1,,Utah Tech,,W,,97,63,34,,,False
31,2021-22,2021-11-09,,Grand Canyon,,,Grambling,,W,,74,53,21,,,False
32,2021-22,2021-11-09,,Idaho State,,,Eastern Oregon,,W,,82,61,21,,,False
33,2021-22,2021-11-09,,Louisville,,,Southern,,W,,72,60,12,,,False
34,2021-22,2021-11-09,,Montana,,,Dickinson State (ND),,W,,74,27,47,,,False
35,2021-22,2021-11-09,,New Mexico State,,,UC Irvine,,W,,62,51,11,,,False
36,2021-22,2021-11-09,,Santa Clara,,,Cal State Fullerton,,W,,84,77,7,,,False
37,2021-22,2021-11-09,,South Dakota State,,,Bradley,,W,,81,65,16,,,False
38,2021-22,2021-11-09,,Southern California,,,Cal State Northridge,,W,,89,49,40,,,False
39,2021-22,2021-11-09,,Southern Utah,,,Bethesda University (CA),,W,,116,74,42,,,False
40,2021-22,2021-11-09,,Texas,5,,Houston Christian,,W,,92,48,44,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2021-11-09,,UTEP,,,Western New Mexico,,W,,85,57,28,,,False
43,2021-22,2021-11-09,,Utah State,,,UC Davis,,L,,69,72,-3,,,False
44,2021-22,2021-11-09,,Virginia,25,,Navy,,L,,58,66,-8,,,False
45,2021-22,2021-11-09,,Weber State,,,Western Colorado,,W,,100,60,40,,,False
46,2021-22,2021-11-09,,Arizona,,,Northern Arizona,,W,,81,52,29,,,False
47,2021-22,2021-11-09,,Brigham Young,,,Cleveland State,,W,,69,59,10,,,False
48,2021-22,2021-11-09,,Cal Poly,,,Westcliff,,W,,86,53,33,,,False
49,2021-22,2021-11-09,,California Baptist,,,San Francisco State,,W,,87,65,22,,,False
50,2021-22,2021-11-09,,Colorado,,,Montana State,,W,,94,90,4,,1,False
51,2021-22,2021-11-09,,Fresno State,,,Fresno Pacific,,W,,74,54,20,,,False
52,2021-22,2021-11-09,,Iowa,,,Longwood,,W,,106,73,33,,,False
53,2021-22,2021-11-09,,Loyola Marymount,,,Chattanooga,,L,,64,75,-11,,,False
54,2021-22,2021-11-09,,Nevada,,,Eastern Washington,,W,,91,76,15,,,False
55,2021-22,2021-11-09,,Oregon State,,,Portland State,,W,,73,64,9,,,False
56,2021-22,2021-11-09,,Sacramento State,,,William Jessup,,W,,89,59,30,,,False
57,2021-22,2021-11-09,,Saint Mary's (CA),,,Prairie View,,W,,87,68,19,,,False
58,2021-22,2021-11-09,,San Diego,,,La Verne,,W,,103,38,65,,,False
59,2021-22,2021-11-09,,San Diego State,,,UC Riverside,,W,,66,53,13,,,False
60,2021-22,2021-11-09,,San Francisco,,,Long Island University,,W,,98,64,34,,,False
61,2021-22,2021-11-09,,Stanford,,,Tarleton State,,W,,62,50,12,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2021-11-09,,Washington,,,Northern Illinois,,L,,64,71,-7,,,False
64,2021-22,2021-11-09,,UCLA,2,,Cal State Bakersfield,,W,,95,58,37,,,False
65,2021-22,2021-11-10,,Howard,,,Regent,,W,,118,54,64,,,False
66,2021-22,2021-11-10,,Michigan,6,,Buffalo,,W,,88,76,12,,,False
67,2021-22,2021-11-10,,Central Florida,,,Robert Morris,,W,,69,59,10,,,False
68,2021-22,2021-11-10,,James Madison,,,Carlow,,W,,135,40,95,,,False
69,2021-22,2021-11-10,,Old Dominion,,,Virginia Wesleyan,,W,,80,60,20,,,False
70,2021-22,2021-11-10,,Rutgers,,,Lehigh,,W,,73,70,3,,1,False
71,2021-22,2021-11-10,,Sam Houston State,,,LeTourneau,,W,,97,54,43,,,False
72,2021-22,2021-11-10,,Seton Hall,,,Fairleigh Dickinson,,W,,93,49,44,,,False
73,2021-22,2021-11-10,,Temple,,,Maryland-Eastern Shore,,W,,72,49,23,,,False
74,2021-22,2021-11-10,,Wake Forest,,,William & Mary,,W,,77,59,18,,,False
75,2021-22,2021-11-10,,Western Michigan,,,Hope,,W,,76,58,18,,,False
76,2021-22,2021-11-10,,Kansas State,,,Florida A&M,,W,,67,57,10,,,False
77,2021-22,2021-11-10,,Mississippi State,,,North Alabama,,W,,75,49,26,,,False
78,2021-22,2021-11-10,,Penn State,,,Youngstown State,,W,,75,59,16,,,False
79,2021-22,2021-11-10,,Saint Louis,,,Harris-Stowe,,W,,127,54,73,,,False
80,2021-22,2021-11-10,,Texas A&M,,,North Florida,,W,,64,46,18,,,False
81,2021-22,2021-11-10,,Tulsa,,,Northwestern State,,W,,82,75,7,,,False
82,2021-22,2021-11-10,,Vanderbilt,,,Alabama State,,W,,91,72,19,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2021-11-10,,DePaul,,,Coppin State,,W,,97,72,25,,,False
85,2021-22,2021-11-10,,Florida State,20,,Pennsylvania,,W,,105,70,35,,,False
86,2021-22,2021-11-10,,Idaho,,,Long Beach State,,L,,89,95,-6,,1,False
87,2021-22,2021-11-10,,New Mexico,,,Florida Atlantic,,W,,99,92,7,,,False
88,2021-22,2021-11-10,,Wyoming,,,Detroit Mercy,,W,,85,47,38,,,False
89,2021-22,2021-11-10,,UC Santa Barbara,,,San Francisco State,,W,,119,65,54,,,False
90,2021-22,2021-11-10,,Nevada-Las Vegas,,,Gardner-Webb,,W,,64,58,6,,,False
91,2021-22,2021-11-10,,Seattle,,,Alcorn State,,W,,69,66,3,,,False
92,2021-22,2021-11-10,,Hawaii,,,Hawaii-Hilo,,W,,97,67,30,,,False
93,2021-22,2021-11-11,,Maryland,21,,George Washington,,W,,71,64,7,,,False
94,2021-22,2021-11-11,,Morgan State,,,Penn State-Allegheny,,W,,126,71,55,,,False
95,2021-22,2021-11-11,,UNC Asheville,,,Brevard,,W,,101,44,57,,,False
96,2021-22,2021-11-11,,Northern Iowa,,,Vermont,,L,,57,71,-14,,,False
97,2021-22,2021-11-11,,Providence,,,Sacred Heart,,W,,92,64,28,,,False
98,2021-22,2021-11-11,,College of Charleston,,,South Carolina State,,W,,106,74,32,,,False
99,2021-22,2021-11-11,,Evansville,,,IUPUI,,W,,60,40,20,,,False
100,2021-22,2021-11-11,,Liberty,,,Regent,,W,,85,24,61,,,False
101,2021-22,2021-11-11,,Mount St. Mary's,,,Washington College,,W,,117,62,55,,,False
102,2021-22,2021-11-11,,NJIT,,,Merrimack,,L,,54,61,-7,,,False
103,2021-22,2021-11-11,,Norfolk State,,,Penn St.-Wilkes Barre,,W,,111,55,56,,,False
0,2021-22,2021-11-11,,Stephen F. Austin,,,Mary Hardin-Baylor,,W,,76,63,13,,,False
1,2021-22,2021-11-11,,Arizona State,,,UC Riverside,,L,,65,66,-1,,,False
2,2021-22,2021-11-11,,Creighton,,,Kennesaw State,,W,,51,44,7,,,False
3,2021-22,2021-11-11,,Eastern Kentucky,,,Ohio Valley,,W,,103,74,29,,,False
4,2021-22,2021-11-11,,Samford,,,Spring Hill,,W,,86,69,17,,,False
5,2021-22,2021-11-11,,TCU,,,McNeese State,,W,,77,61,16,,,False
6,2021-22,2021-11-11,,Portland,,,Willamette,,W,,122,78,44,,,False
7,2021-22,2021-11-11,,San Francisco,,,Prairie View,,W,,92,76,16,,,False
8,2021-22,2021-11-11,,San Jose State,,,Cal State Fullerton,,W,,78,76,2,,,False
9,2021-22,2021-11-11,,Washington,,,Northern Arizona,,W,,73,62,11,,,False
10,2021-22,2021-11-11,,Hawaii,,,Northern Colorado,,L,,78,81,-3,,,False
11,2021-22,2021-11-12,,The Citadel,,,Morris College,,W,,108,67,41,,,False
12,2021-22,2021-11-12,,Georgia State,,,Northeastern,,W,,83,64,19,,,False
13,2021-22,2021-11-12,,Quinnipiac,,,Western New England,,W,,103,52,51,,,False
14,2021-22,2021-11-12,,Boston University,,,Gordon,,W,,85,61,24,,,False
15,2021-22,2021-11-12,,Cal Poly,,,North Dakota State,,L,,57,60,-3,,,False
16,2021-22,2021-11-12,,UC Davis,,,Eastern Washington,,W,,84,76,8,,,False
17,2021-22,2021-11-12,,Maine,,,Maine-Farmington,,W,,71,52,19,,,False
18,2021-22,2021-11-12,,Appalachian State,,,East Tennessee State,,W,,69,67,2,,,False
19,2021-22,2021-11-12,,Butler,,,Central Arkansas,,W,,85,53,32,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2021-11-12,,Eastern Michigan,,,Illinois State,,W,,103,98,5,,2,False
22,2021-22,2021-11-12,,Michigan State,,,Western Michigan,,W,,90,46,44,,,False
23,2021-22,2021-11-12,,Rhode Island,,,Bryant,,W,,83,64,19,,,False
24,2021-22,2021-11-12,,Xavier,,,Kent State,,W,,73,59,14,,,False
25,2021-22,2021-11-12,,UAB,,,Morehead State,,W,,85,71,14,,,False
26,2021-22,2021-11-12,,Little Rock,,,Champion Christian,,W,,115,51,64,,,False
27,2021-22,2021-11-12,,Boston College,,,Holy Cross,,W,,85,55,30,,,False
28,2021-22,2021-11-12,,Bowling Green State,,,Ohio Wesleyan,,W,,101,60,41,,,False
29,2021-22,2021-11-12,,Charlotte,,,South Carolina Upstate,,W,,76,64,12,,,False
30,2021-22,2021-11-12,,Clemson,,,Wofford,,W,,76,68,8,,,False
31,2021-22,2021-11-12,,College of Charleston,,,Lipscomb,,W,,86,77,9,,,False
32,2021-22,2021-11-12,,Columbia,,,Marist,,L,,67,82,-15,,,False
33,2021-22,2021-11-12,,Delaware State,,,Salisbury,,L,,78,91,-13,,,False
34,2021-22,2021-11-12,,Duke,9,,Army,,W,,82,56,26,,,False
35,2021-22,2021-11-12,,East Carolina,,,Canisius,,W,,83,71,12,,,False
36,2021-22,2021-11-12,,Elon,,,Randolph,,W,,107,62,45,,,False
37,2021-22,2021-11-12,,Florida International,,,Trinity (FL),,W,,111,48,63,,,False
38,2021-22,2021-11-12,,George Mason,,,Pennsylvania,,W,,87,66,21,,,False
39,2021-22,2021-11-12,,Georgia Tech,,,Stetson,,W,,77,52,25,,,False
40,2021-22,2021-11-12,,Indiana,,,Northern Illinois,,W,,85,49,36,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2021-11-12,,Kentucky,10,,Robert Morris,,W,,100,60,40,,,False
43,2021-22,2021-11-12,,Lafayette,,,Cornell,,L,,85,90,-5,,,False
44,2021-22,2021-11-12,,Longwood,,,Virginia-Lynchburg,,W,,80,46,34,,,False
45,2021-22,2021-11-12,,Louisiana Tech,,,Jackson State,,W,,70,68,2,,,False
46,2021-22,2021-11-12,,Louisville,,,Furman,,L,,72,80,-8,,1,False
47,2021-22,2021-11-12,,Manhattan,,,Fordham,,W,,66,60,6,,,False
48,2021-22,2021-11-12,,Marshall,,,Wright State,,W,,96,88,8,,,False
49,2021-22,2021-11-12,,Middle Tennessee,,,Bethune-Cookman,,W,,71,51,20,,,False
50,2021-22,2021-11-12,,Mississippi,,,Charleston Southern,,W,,93,68,25,,,False
51,2021-22,2021-11-12,,UNC Wilmington,,,Guilford,,W,,77,68,9,,,False
52,2021-22,2021-11-12,,Northern Kentucky,,,UNC Greensboro,,L,,69,70,-1,,1,False
53,2021-22,2021-11-12,,Ohio State,17,,Niagara,,W,,84,74,10,,,False
54,2021-22,2021-11-12,,Presbyterian,,,Virginia Military Institute,,W,,73,72,1,,1,False
55,2021-22,2021-11-12,,Rider,,,Coppin State,,W,,81,69,12,,,False
56,2021-22,2021-11-12,,Virginia,25,,Radford,,W,,73,52,21,,,False
57,2021-22,2021-11-12,,Wake Forest,,,Western Carolina,,W,,87,75,12,,,False
58,2021-22,2021-11-12,,Western Illinois,,,Culver-Stockton,,W,,91,69,22,,,False
59,2021-22,2021-11-12,,William & Mary,,,American,,L,,62,74,-12,,,False
60,2021-22,2021-11-12,,Alabama,14,,South Dakota State,,W,,104,88,16,,,False
61,2021-22,2021-11-12,,Auburn,22,,Louisiana-Monroe,,W,,93,65,28,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2021-11-12,,Baylor,8,,Incarnate Word,,W,,87,60,27,,,False
64,2021-22,2021-11-12,,Chicago State,,,Southern Illinois-Edwardsville,,W,,67,56,11,,,False
65,2021-22,2021-11-12,,Denver,,,Ottawa,,L,,71,72,-1,,,False
66,2021-22,2021-11-12,,Houston,15,,Rice,,W,,79,46,33,,,False
67,2021-22,2021-11-12,,Iowa,,,Kansas City,,W,,89,57,32,,,False
68,2021-22,2021-11-12,,Iowa State,,,Oregon State,,W,,60,50,10,,,False
69,2021-22,2021-11-12,,Kansas,3,,Tarleton State,,W,,88,62,26,,,False
70,2021-22,2021-11-12,,Louisiana State,,,Texas State,,W,,84,59,25,,,False
71,2021-22,2021-11-12,,Marquette,,,New Hampshire,,W,,75,70,5,,,False
72,2021-22,2021-11-12,,Navy,,,Virginia Tech,,L,,57,77,-20,,,False
73,2021-22,2021-11-12,,Nebraska,,,Sam Houston State,,W,,74,65,9,,,False
74,2021-22,2021-11-12,,Nicholls State,,,Carver College,,W,,120,52,68,,,False
75,2021-22,2021-11-12,,Northwestern,,,High Point,,W,,95,60,35,,,False
76,2021-22,2021-11-12,,Oklahoma,,,UTSA,,W,,96,44,52,,,False
77,2021-22,2021-11-12,,Oklahoma State,,,Oakland,,L,,55,56,-1,,,False
78,2021-22,2021-11-12,,Oral Roberts,,,Southwestern Christian,,W,,121,50,71,,,False
79,2021-22,2021-11-12,,Purdue,7,,Indiana State,,W,,92,67,25,,,False
80,2021-22,2021-11-12,,Saint Louis,,,Eastern Illinois,,W,,86,44,42,,,False
81,2021-22,2021-11-12,,Southeastern Louisiana,,,Southeastern Baptist College,,W,,128,58,70,,,False
82,2021-22,2021-11-12,,Southern Illinois,,,Austin Peay,,W,,73,55,18,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2021-11-12,,Southern Mississippi,,,Louisiana,,L,,45,66,-21,,,False
85,2021-22,2021-11-12,,Texas A&M,,,Abilene Christian,,W,,81,80,1,,2,False
86,2021-22,2021-11-12,,Texas Tech,,,Grambling,,W,,88,62,26,,,False
87,2021-22,2021-11-12,,Utah Valley,,,Antelope Valley,,W,,82,48,34,,,False
88,2021-22,2021-11-12,,West Virginia,,,Pittsburgh,,W,,74,59,15,,,False
89,2021-22,2021-11-12,,Wisconsin,,,Green Bay,,W,,72,34,38,,,False
90,2021-22,2021-11-12,,Yale,,,Massachusetts,,W,,91,71,20,,,False
91,2021-22,2021-11-12,,Arizona,,,Texas-Rio Grande Valley,,W,,104,50,54,,,False
92,2021-22,2021-11-12,,Brigham Young,,,San Diego State,,W,,66,60,6,,,False
93,2021-22,2021-11-12,,Utah Tech,,,Southern Utah,,W,,83,76,7,,,False
94,2021-22,2021-11-12,,Grand Canyon,,,North Florida,,W,,65,51,14,,,False
95,2021-22,2021-11-12,,Idaho,,,George Fox,,W,,95,85,10,,,False
96,2021-22,2021-11-12,,Illinois,11,,Arkansas State,,W,,92,53,39,,,False
97,2021-22,2021-11-12,,North Carolina,19,,Brown,,W,,94,87,7,,,False
98,2021-22,2021-11-12,,Colorado State,,,Arkansas-Pine Bluff,,W,,91,71,20,,,False
99,2021-22,2021-11-12,,Fresno State,,,Long Island University,,W,,84,60,24,,,False
100,2021-22,2021-11-12,,Nevada,,,San Diego,,L,,68,75,-7,,,False
101,2021-22,2021-11-12,,Pepperdine,,,Idaho State,,W,,65,60,5,,,False
102,2021-22,2021-11-12,,Portland State,,,Evergreen State,,W,,100,44,56,,,False
103,2021-22,2021-11-12,,Saint Mary's (CA),,,Texas Southern,,W,,67,58,9,,,False
0,2021-22,2021-11-12,,Washington State,,,Seattle,,W,,79,61,18,,,False
1,2021-22,2021-11-12,,Oregon,13,,Southern Methodist,,W,,86,63,23,,,False
2,2021-22,2021-11-12,,Santa Clara,,,Stanford,,W,,88,72,16,,,False
3,2021-22,2021-11-12,,UCLA,2,,Villanova,4,W,,86,77,9,,1,False
4,2021-22,2021-11-13,,Ball State,,,Omaha,,W,,73,69,4,,,False
5,2021-22,2021-11-13,,Connecticut,24,,Coppin State,,W,,89,54,35,,,False
6,2021-22,2021-11-13,,Notre Dame,,,Cal State Northridge,,W,,68,52,16,,,False
7,2021-22,2021-11-13,,South Florida,,,Georgia Southern,,L,,41,53,-12,,,False
8,2021-22,2021-11-13,,Tulane,,,Southern,,L,,70,73,-3,,,False
9,2021-22,2021-11-13,,Iona,,,Harvard,,W,,90,87,3,,1,False
10,2021-22,2021-11-13,,Miami (FL),,,Central Florida,,L,,89,95,-6,,,False
11,2021-22,2021-11-13,,Nicholls State,,,Carver College,,W,,101,44,57,,,False
12,2021-22,2021-11-13,,Saint Joseph's,,,Mount St. Mary's,,W,,80,60,20,,,False
13,2021-22,2021-11-13,,Tulsa,,,Air Force,,L,,58,59,-1,,,False
14,2021-22,2021-11-13,,Valparaiso,,,Illinois-Chicago,,L,,70,74,-4,,1,False
15,2021-22,2021-11-13,,Georgetown,,,Dartmouth,,L,,60,69,-9,,,False
16,2021-22,2021-11-13,,Jacksonville,,,North Carolina A&T,,W,,63,54,9,,,False
17,2021-22,2021-11-13,,Loyola (IL),,,Florida Gulf Coast,,W,,89,77,12,,,False
18,2021-22,2021-11-13,,Maryland,21,,Vermont,,W,,68,57,11,,,False
19,2021-22,2021-11-13,,Miami (OH),,,Lamar,,W,,104,75,29,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2021-11-13,,NC State,,,Colgate,,W,,77,74,3,,,False
22,2021-22,2021-11-13,,Rutgers,,,Merrimack,,W,,48,35,13,,,False
23,2021-22,2021-11-13,,St. Francis (NY),,,St. Thomas,,L,,73,91,-18,,,False
24,2021-22,2021-11-13,,Winthrop,,,Mercer,,W,,88,85,3,,1,False
25,2021-22,2021-11-13,,Arkansas,16,,Gardner-Webb,,W,,86,69,17,,,False
26,2021-22,2021-11-13,,Bradley,,,Howard,,L,,64,76,-12,,,False
27,2021-22,2021-11-13,,Tennessee-Martin,,,Miami-Hamilton,,W,,94,66,28,,,False
28,2021-22,2021-11-13,,Florida Atlantic,,,Warner Southern,,W,,78,56,22,,,False
29,2021-22,2021-11-13,,James Madison,,,Old Dominion,,W,,58,53,5,,,False
30,2021-22,2021-11-13,,La Salle,,,Albany (NY),,W,,67,64,3,,,False
31,2021-22,2021-11-13,,Maryland-Eastern Shore,,,Bryn Athyn,,W,,91,42,49,,,False
32,2021-22,2021-11-13,,New Orleans,,,Spring Hill,,W,,79,41,38,,,False
33,2021-22,2021-11-13,,St. John's (NY),,,Saint Peter's,,W,,91,70,21,,,False
34,2021-22,2021-11-13,,Wichita State,,,South Alabama,,W,,64,58,6,,,False
35,2021-22,2021-11-13,,Belmont,,,Evansville,,W,,81,43,38,,,False
36,2021-22,2021-11-13,,College of Charleston,,,Loyola (MD),,W,,79,72,7,,,False
37,2021-22,2021-11-13,,Jacksonville State,,,Alabama A&M,,W,,70,47,23,,,False
38,2021-22,2021-11-13,,Colorado,,,New Mexico,,W,,87,76,11,,,False
39,2021-22,2021-11-13,,Dayton,,,Massachusetts-Lowell,,L,,58,59,-1,,,False
40,2021-22,2021-11-13,,DePaul,,,Central Michigan,,W,,99,66,33,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2021-11-13,,Southeast Missouri State,,,Youngstown State,,L,,79,97,-18,,,False
43,2021-22,2021-11-13,,Akron,,,Point Park,,W,,102,46,56,,,False
44,2021-22,2021-11-13,,Cincinnati,,,Georgia,,W,,73,68,5,,,False
45,2021-22,2021-11-13,,Cleveland State,,,Ohio,,L,,56,67,-11,,,False
46,2021-22,2021-11-13,,Duquesne,,,Hofstra,,L,,63,73,-10,,,False
47,2021-22,2021-11-13,,Hampton,,,Regent,,W,,70,56,14,,,False
48,2021-22,2021-11-13,,Lehigh,,,NJIT,,L,,56,73,-17,,,False
49,2021-22,2021-11-13,,Loyola Marymount,,,Arizona Christian,,W,,74,67,7,,,False
50,2021-22,2021-11-13,,Memphis,12,,North Carolina Central,,W,,90,51,39,,,False
51,2021-22,2021-11-13,,Milwaukee,,,Eastern Kentucky,,L,,71,77,-6,,,False
52,2021-22,2021-11-13,,Mississippi State,,,Montana,,W,,86,49,37,,,False
53,2021-22,2021-11-13,,Siena,,,Delaware,,L,,63,83,-20,,,False
54,2021-22,2021-11-13,,Temple,,,Southern California,,L,,71,76,-5,,,False
55,2021-22,2021-11-13,,Toledo,,,Detroit Mercy,,W,,81,73,8,,,False
56,2021-22,2021-11-13,,Towson,,,Monmouth,,L,,71,79,-8,,,False
57,2021-22,2021-11-13,,Virginia Commonwealth,,,Wagner,,L,,44,58,-14,,,False
58,2021-22,2021-11-13,,Butler,,,Troy,,W,,70,59,11,,,False
59,2021-22,2021-11-13,,Duke,9,,Campbell,,W,,67,56,11,,,False
60,2021-22,2021-11-13,,Houston Christian,,,Barclay,,W,,122,44,78,,,False
61,2021-22,2021-11-13,,Missouri State,,,Alabama State,,W,,78,60,18,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2021-11-13,,Murray State,,,Bellarmine,,W,,78,59,19,,,False
64,2021-22,2021-11-13,,Nevada-Las Vegas,,,California,,W,,55,52,3,,,False
65,2021-22,2021-11-13,,Northwestern State,,,Champion Christian,,W,,91,62,29,,,False
66,2021-22,2021-11-13,,Portland,,,Alcorn State,,W,,62,58,4,,,False
67,2021-22,2021-11-13,,San Francisco,,,Davidson,,W,,65,60,5,,,False
68,2021-22,2021-11-13,,UT Arlington,,,Mary Hardin-Baylor,,W,,104,75,29,,,False
69,2021-22,2021-11-13,,UC Irvine,,,Boise State,,W,,58,50,8,,,False
70,2021-22,2021-11-13,,New Mexico State,,,UTEP,,W,,77,71,6,,,False
71,2021-22,2021-11-13,,Utah,,,Sacramento State,,W,,89,56,33,,,False
72,2021-22,2021-11-13,,California Baptist,,,Mississippi Valley State,,W,,95,66,29,,,False
73,2021-22,2021-11-13,,UC San Diego,,,George Washington,,W,,75,55,20,,,False
74,2021-22,2021-11-13,,Gonzaga,1,,Texas,5,W,,86,74,12,,,False
75,2021-22,2021-11-13,,Cal State Bakersfield,,,Life Pacific,,W,,85,60,25,,,False
76,2021-22,2021-11-13,,Hawaii,,,Pacific,,W,,73,61,12,,,False
77,2021-22,2021-11-14,,Seton Hall,,,Yale,,W,,80,44,36,,,False
78,2021-22,2021-11-14,,Tennessee,18,,East Tennessee State,,W,,94,62,32,,,False
79,2021-22,2021-11-14,,Florida,,,Florida State,20,W,,71,55,16,,,False
80,2021-22,2021-11-14,,Indiana State,,,Hanover,,W,,90,49,41,,,False
81,2021-22,2021-11-14,,Sacred Heart,,,Binghamton,,L,,60,72,-12,,,False
82,2021-22,2021-11-14,,Bucknell,,,Pennsylvania,,L,,68,73,-5,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2021-11-14,,Chattanooga,,,UNC Asheville,,W,,75,45,30,,,False
85,2021-22,2021-11-14,,Elon,,,Bluefield College (VA),,W,,89,72,17,,,False
86,2021-22,2021-11-14,,Southeastern Louisiana,,,Paul Quinn,,W,,77,60,17,,,False
87,2021-22,2021-11-14,,UAB,,,Rhodes,,W,,98,61,37,,,False
88,2021-22,2021-11-14,,Little Rock,,,Arkansas Baptist,,W,,91,60,31,,,False
89,2021-22,2021-11-14,,Drake,,,South Dakota,,W,,99,50,49,,,False
90,2021-22,2021-11-14,,Longwood,,,Mid-Atlantic Christian,,W,,93,47,46,,,False
91,2021-22,2021-11-14,,Oklahoma State,,,Prairie View,,W,,72,59,13,,,False
92,2021-22,2021-11-14,,Stephen F. Austin,,,South Dakota State,,L,,71,83,-12,,,False
93,2021-22,2021-11-14,,Texas A&M,,,Texas A&M-Corpus Christi,,W,,86,65,21,,,False
94,2021-22,2021-11-14,,Boston College,,,Fairfield,,W,,72,64,8,,,False
95,2021-22,2021-11-14,,Brown,,,Central Connecticut State,,W,,75,57,18,,,False
96,2021-22,2021-11-14,,East Carolina,,,Western Carolina,,W,,95,79,16,,,False
97,2021-22,2021-11-14,,Kennesaw State,,,Piedmont,,W,,81,57,24,,,False
98,2021-22,2021-11-14,,Montana State,,,Rocky Mountain,,W,,81,52,29,,,False
99,2021-22,2021-11-14,,Wyoming,,,Arkansas-Pine Bluff,,W,,85,45,40,,,False
100,2021-22,2021-11-14,,UC Riverside,,,La Sierra,,W,,72,54,18,,,False
101,2021-22,2021-11-14,,Rider,,,Delaware State,,W,,63,53,10,,,False
102,2021-22,2021-11-14,,St. Bonaventure,23,,Canisius,,W,,69,60,9,,,False
103,2021-22,2021-11-14,,Syracuse,,,Drexel,,W,,75,60,15,,,False
0,2021-22,2021-11-14,,Tennessee Tech,,,Oakwood,,W,,109,68,41,,,False
1,2021-22,2021-11-14,,Colorado State,,,Peru State,,W,,88,62,26,,,False
2,2021-22,2021-11-14,,George Mason,,,Morgan State,,W,,90,53,37,,,False
