,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
53,2022-23,2023-02-08,,Alabama,3,,Florida,,W,,97,69,28,,,False
54,2022-23,2023-02-08,,Baylor,14,,Oklahoma,,W,,82,72,10,,,False
55,2022-23,2023-02-08,,Mississippi State,,,Louisiana State,,W,,64,53,11,,,False
56,2022-23,2023-02-08,,Seattle,,,Utah Tech,,W,,75,71,4,,,False
57,2022-23,2023-02-08,,Wyoming,,,Nevada-Las Vegas,,L,,59,69,-10,,,False
58,2022-23,2023-02-08,,Grand Canyon,,,New Mexico State,,W,,78,67,11,,,False
59,2022-23,2023-02-09,,Radford,,,Gardner-Webb,,L,,48,61,-13,,,False
60,2022-23,2023-02-09,,Florida International,,,Louisiana Tech,,W,,66,62,4,,,False
61,2022-23,2023-02-09,,Purdue,1,,Iowa,,W,,87,73,14,,,False
63,2022-23,2023-02-09,,St. Francis (NY),,,Wagner,,W,,64,62,2,,1,False
64,2022-23,2023-02-09,,Incarnate Word,,,Lamar,,L,,59,68,-9,,,False
65,2022-23,2023-02-09,,Jacksonville State,,,Kennesaw State,,L,,52,54,-2,,,False
66,2022-23,2023-02-09,,Lindenwood,,,Southern Illinois-Edwardsville,,L,,58,63,-5,,,False
67,2022-23,2023-02-09,,North Texas,,,UAB,,W,,82,79,3,,2,False
68,2022-23,2023-02-09,,Southern Mississippi,,,Louisiana,,W,,82,71,11,,,False
69,2022-23,2023-02-09,,Western Kentucky,,,Middle Tennessee,,W,,93,89,4,,,False
70,2022-23,2023-02-09,,Southern Utah,,,Tarleton State,,W,,72,62,10,,,False
71,2022-23,2023-02-09,,Loyola Marymount,,,Saint Mary's (CA),15,W,,78,74,4,,1,False
72,2022-23,2023-02-09,,Pepperdine,,,Brigham Young,,W,,92,80,12,,,False
73,2022-23,2023-02-09,,Portland,,,Pacific,,W,,81,73,8,,,False
74,2022-23,2023-02-09,,Santa Clara,,,San Diego,,W,,80,75,5,,,False
75,2022-23,2023-02-09,,Stanford,,,Arizona State,,L,,65,69,-4,,,False
76,2022-23,2023-02-09,,Little Rock,,,Morehead State,,W,,72,68,4,,,False
77,2022-23,2023-02-09,,Coastal Carolina,,,Marshall,,L,,74,92,-18,,,False
78,2022-23,2023-02-09,,Florida Atlantic,,,Rice,,W,,90,81,9,,,False
79,2022-23,2023-02-09,,Georgia Southern,,,James Madison,,W,,76,73,3,,,False
80,2022-23,2023-02-09,,Georgia State,,,Old Dominion,,L,,60,63,-3,,,False
81,2022-23,2023-02-09,,Jacksonville,,,Stetson,,L,,67,70,-3,,,False
82,2022-23,2023-02-09,,Liberty,,,Bellarmine,,W,,70,50,20,,,False
84,2022-23,2023-02-09,,Long Island University,,,Fairleigh Dickinson,,L,,79,80,-1,,,False
85,2022-23,2023-02-09,,Louisiana-Monroe,,,Appalachian State,,L,,45,52,-7,,,False
86,2022-23,2023-02-09,,Merrimack,,,Stonehill,,W,,56,43,13,,,False
87,2022-23,2023-02-09,,North Florida,,,Florida Gulf Coast,,L,,66,68,-2,,,False
88,2022-23,2023-02-09,,Queens (NC),,,Eastern Kentucky,,L,,80,84,-4,,,False
89,2022-23,2023-02-09,,Saint Francis (PA),,,Sacred Heart,,W,,78,76,2,,1,False
90,2022-23,2023-02-09,,Texas-Rio Grande Valley,,,UT Arlington,,L,,58,64,-6,,,False
91,2022-23,2023-02-09,,Western Illinois,,,Kansas City,,L,,64,76,-12,,,False
92,2022-23,2023-02-09,,Central Arkansas,,,Lipscomb,,L,,81,93,-12,,,False
93,2022-23,2023-02-09,,Eastern Illinois,,,Tennessee-Martin,,W,,77,75,2,,,False
94,2022-23,2023-02-09,,Green Bay,,,Oakland,,L,,47,59,-12,,,False
95,2022-23,2023-02-09,,McNeese State,,,Southeastern Louisiana,,W,,69,66,3,,,False
96,2022-23,2023-02-09,,Milwaukee,,,Detroit Mercy,,W,,94,89,5,,,False
97,2022-23,2023-02-09,,Nicholls State,,,New Orleans,,W,,84,59,25,,,False
98,2022-23,2023-02-09,,North Alabama,,,Austin Peay,,W,,70,57,13,,,False
99,2022-23,2023-02-09,,North Dakota,,,Denver,,W,,86,63,23,,,False
100,2022-23,2023-02-09,,North Dakota State,,,Omaha,,W,,84,58,26,,,False
101,2022-23,2023-02-09,,Northern Arizona,,,Sacramento State,,W,,77,55,22,,,False
102,2022-23,2023-02-09,,Northern Colorado,,,Portland State,,W,,88,79,9,,,False
103,2022-23,2023-02-09,,Ohio State,,,Northwestern,,L,,63,69,-6,,,False
0,2022-23,2023-02-09,,St. Thomas,,,Oral Roberts,,L,,88,95,-7,,,False
1,2022-23,2023-02-09,,Tennessee Tech,,,Southern Indiana,,W,,84,69,15,,,False
2,2022-23,2023-02-09,,Texas A&M-Corpus Christi,,,Houston Christian,,W,,91,68,23,,,False
3,2022-23,2023-02-09,,Texas State,,,Arkansas State,,W,,66,62,4,,,False
4,2022-23,2023-02-09,,Troy,,,South Alabama,,W,,61,57,4,,,False
5,2022-23,2023-02-09,,Texas A&M-Commerce,,,Northwestern State,,L,,82,88,-6,,,False
6,2022-23,2023-02-09,,Gonzaga,16,,San Francisco,,W,,99,81,18,,,False
7,2022-23,2023-02-09,,Idaho State,,,Montana,,L,,61,69,-8,,,False
8,2022-23,2023-02-09,,Oregon State,,,UCLA,7,L,,47,62,-15,,,False
9,2022-23,2023-02-09,,Tennessee State,,,Southeast Missouri State,,W,,85,65,20,,,False
10,2022-23,2023-02-09,,UTEP,,,Charlotte,,L,,53,62,-9,,,False
11,2022-23,2023-02-09,,Weber State,,,Montana State,,W,,73,63,10,,,False
12,2022-23,2023-02-09,,Cal State Bakersfield,,,Cal State Northridge,,W,,73,58,15,,,False
13,2022-23,2023-02-09,,UC Irvine,,,Cal Poly,,W,,55,54,1,,,False
14,2022-23,2023-02-09,,UC Riverside,,,UC Davis,,W,,72,65,7,,,False
15,2022-23,2023-02-09,,Long Beach State,,,UC Santa Barbara,,L,,72,75,-3,,,False
16,2022-23,2023-02-09,,California,,,Arizona,4,L,,62,85,-23,,,False
17,2022-23,2023-02-09,,Oregon,,,Southern California,,W,,78,60,18,,,False
18,2022-23,2023-02-10,,Cleveland State,,,Robert Morris,,W,,57,55,2,,,False
19,2022-23,2023-02-10,,Hawaii,,,UC San Diego,,W,,69,62,7,,,False
21,2022-23,2023-02-10,,Butler,,,Xavier,13,W,,69,67,2,,,False
22,2022-23,2023-02-10,,Canisius,,,Iona,,L,,59,80,-21,,,False
23,2022-23,2023-02-10,,East Tennessee State,,,Virginia Military Institute,,W,,69,65,4,,,False
24,2022-23,2023-02-10,,Purdue-Fort Wayne,,,Youngstown State,,L,,72,81,-9,,,False
25,2022-23,2023-02-10,,Mount St. Mary's,,,Siena,,L,,65,72,-7,,,False
26,2022-23,2023-02-10,,Niagara,,,Quinnipiac,,W,,79,73,6,,1,False
27,2022-23,2023-02-10,,Rider,,,Fairfield,,W,,58,57,1,,,False
28,2022-23,2023-02-10,,Saint Peter's,,,Marist,,W,,67,56,11,,,False
29,2022-23,2023-02-10,,Wright State,,,Northern Kentucky,,W,,83,65,18,,,False
30,2022-23,2023-02-10,,Dayton,,,Saint Louis,,W,,70,56,14,,,False
31,2022-23,2023-02-10,,Air Force,,,New Mexico,,W,,89,77,12,,,False
32,2022-23,2023-02-10,,Nevada,,,Fresno State,,W,,77,66,11,,,False
33,2022-23,2023-02-10,,Buffalo,,,Kent State,,L,,65,72,-7,,,False
34,2022-23,2023-02-10,,Ohio,,,Akron,,W,,90,81,9,,,False
35,2022-23,2023-02-11,,Bucknell,,,Colgate,,L,,56,76,-20,,,False
36,2022-23,2023-02-11,,Chattanooga,,,Mercer,,W,,73,56,17,,,False
37,2022-23,2023-02-11,,Delaware State,,,Howard,,L,,85,86,-1,,1,False
38,2022-23,2023-02-11,,Drexel,,,Towson,,W,,73,66,7,,1,False
39,2022-23,2023-02-11,,Eastern Michigan,,,Toledo,,L,,63,70,-7,,,False
40,2022-23,2023-02-11,,Fairleigh Dickinson,,,Central Connecticut State,,L,,73,77,-4,,,False
42,2022-23,2023-02-11,,Florida A&M,,,Jackson State,,L,,58,69,-11,,,False
43,2022-23,2023-02-11,,Florida International,,,Rice,,L,,78,85,-7,,,False
44,2022-23,2023-02-11,,Gardner-Webb,,,Campbell,,W,,77,73,4,,2,False
45,2022-23,2023-02-11,,Hampton,,,College of Charleston,,L,,70,83,-13,,,False
46,2022-23,2023-02-11,,Lafayette,,,Boston University,,W,,69,65,4,,1,False
47,2022-23,2023-02-11,,Maryland-Baltimore County,,,Bryant,,W,,76,73,3,,,False
48,2022-23,2023-02-11,,Miami (OH),,,Central Michigan,,L,,60,66,-6,,,False
49,2022-23,2023-02-11,,Saint Joseph's,,,George Washington,,W,,81,69,12,,,False
50,2022-23,2023-02-11,,South Carolina State,,,Coppin State,,W,,94,84,10,,,False
51,2022-23,2023-02-11,,Stonehill,,,St. Francis (NY),,W,,62,51,11,,,False
52,2022-23,2023-02-11,,Winthrop,,,South Carolina Upstate,,L,,70,79,-9,,,False
53,2022-23,2023-02-11,,Yale,,,Columbia,,W,,99,68,31,,,False
54,2022-23,2023-02-11,,UAB,,,Middle Tennessee,,W,,92,69,23,,,False
55,2022-23,2023-02-11,,Arkansas-Pine Bluff,,,Alabama State,,L,,71,74,-3,,,False
56,2022-23,2023-02-11,,Chicago State,,,Saint Xavier (IL),,W,,91,67,24,,,False
57,2022-23,2023-02-11,,Drake,,,Southern Illinois,,W,,82,59,23,,,False
58,2022-23,2023-02-11,,Grambling,,,Texas Southern,,W,,65,46,19,,,False
59,2022-23,2023-02-11,,Mississippi Valley State,,,Alabama A&M,,L,,68,70,-2,,2,False
60,2022-23,2023-02-11,,North Texas,,,Charlotte,,W,,67,43,24,,,False
61,2022-23,2023-02-11,,Northern Illinois,,,Western Michigan,,W,,81,53,28,,,False
63,2022-23,2023-02-11,,Southern Mississippi,,,Louisiana-Monroe,,W,,76,67,9,,,False
64,2022-23,2023-02-11,,Valparaiso,,,Illinois State,,W,,81,76,5,,,False
65,2022-23,2023-02-11,,Boise State,,,Wyoming,,W,,75,63,12,,,False
66,2022-23,2023-02-11,,Utah Tech,,,Tarleton State,,L,,71,75,-4,,,False
67,2022-23,2023-02-11,,Northern Arizona,,,Portland State,,L,,87,88,-1,,,False
68,2022-23,2023-02-11,,Utah,,,Colorado,,W,,73,62,11,,,False
69,2022-23,2023-02-11,,Pacific,,,San Diego,,W,,99,94,5,,,False
70,2022-23,2023-02-11,,Portland,,,Saint Mary's (CA),15,L,,64,81,-17,,,False
71,2022-23,2023-02-11,,San Francisco,,,Pepperdine,,W,,88,80,8,,,False
72,2022-23,2023-02-11,,Santa Clara,,,Loyola Marymount,,W,,71,69,2,,,False
73,2022-23,2023-02-11,,Stanford,,,Arizona,4,W,,88,79,9,,,False
74,2022-23,2023-02-11,,Boston College,,,NC State,22,L,,62,92,-30,,,False
75,2022-23,2023-02-11,,Duquesne,,,St. Bonaventure,,W,,56,54,2,,,False
76,2022-23,2023-02-11,,Florida State,,,Pittsburgh,,L,,75,83,-8,,,False
77,2022-23,2023-02-11,,Georgetown,,,Marquette,10,L,,75,89,-14,,,False
78,2022-23,2023-02-11,,Georgia,,,Kentucky,,W,,75,68,7,,,False
79,2022-23,2023-02-11,,Maryland,,,Penn State,,W,,74,68,6,,,False
80,2022-23,2023-02-11,,St. John's (NY),,,Providence,20,W,,73,68,5,,,False
81,2022-23,2023-02-11,,Texas,5,,West Virginia,,W,,94,60,34,,,False
82,2022-23,2023-02-11,,Mississippi,,,South Carolina,,L,,61,64,-3,,,False
84,2022-23,2023-02-11,,Navy,,,Army,,W,,70,53,17,,,False
85,2022-23,2023-02-11,,Oklahoma,,,Kansas,9,L,,55,78,-23,,,False
86,2022-23,2023-02-11,,Queens (NC),,,Bellarmine,,L,,84,88,-4,,,False
87,2022-23,2023-02-11,,Wagner,,,Long Island University,,W,,58,46,12,,,False
88,2022-23,2023-02-11,,American,,,Holy Cross,,L,,66,74,-8,,,False
89,2022-23,2023-02-11,,Auburn,,,Alabama,3,L,,69,77,-8,,,False
90,2022-23,2023-02-11,,Ball State,,,Bowling Green State,,W,,93,72,21,,,False
91,2022-23,2023-02-11,,Belmont,,,Illinois-Chicago,,W,,98,71,27,,,False
92,2022-23,2023-02-11,,Binghamton,,,Albany (NY),,W,,80,66,14,,1,False
93,2022-23,2023-02-11,,Bradley,,,Murray State,,W,,83,48,35,,,False
94,2022-23,2023-02-11,,Brown,,,Cornell,,W,,80,66,14,,,False
95,2022-23,2023-02-11,,Coastal Carolina,,,James Madison,,L,,66,73,-7,,,False
96,2022-23,2023-02-11,,Creighton,23,,Connecticut,21,W,,56,53,3,,,False
97,2022-23,2023-02-11,,Dartmouth,,,Princeton,,W,,83,76,7,,,False
98,2022-23,2023-02-11,,Davidson,,,Fordham,,L,,71,73,-2,,,False
99,2022-23,2023-02-11,,Elon,,,William & Mary,,W,,66,55,11,,,False
100,2022-23,2023-02-11,,Florida Atlantic,,,Louisiana Tech,,W,,90,85,5,,1,False
101,2022-23,2023-02-11,,Furman,,,Western Carolina,,W,,93,59,34,,,False
102,2022-23,2023-02-11,,George Mason,,,Rhode Island,,W,,75,67,8,,,False
103,2022-23,2023-02-11,,Georgia State,,,Marshall,,L,,77,88,-11,,,False
0,2022-23,2023-02-11,,Harvard,,,Pennsylvania,,L,,72,80,-8,,,False
1,2022-23,2023-02-11,,Illinois,,,Rutgers,24,W,,69,60,9,,,False
2,2022-23,2023-02-11,,La Salle,,,Massachusetts,,W,,86,72,14,,,False
3,2022-23,2023-02-11,,Monmouth,,,Hofstra,,L,,57,86,-29,,,False
4,2022-23,2023-02-11,,North Carolina,,,Clemson,,W,,91,71,20,,,False
5,2022-23,2023-02-11,,North Dakota,,,Omaha,,W,,76,73,3,,1,False
6,2022-23,2023-02-11,,North Dakota State,,,Denver,,W,,78,70,8,,,False
7,2022-23,2023-02-11,,North Florida,,,Stetson,,W,,92,81,11,,,False
8,2022-23,2023-02-11,,Notre Dame,,,Virginia Tech,,L,,87,93,-6,,,False
9,2022-23,2023-02-11,,Presbyterian,,,UNC Asheville,,L,,72,76,-4,,,False
10,2022-23,2023-02-11,,Stony Brook,,,North Carolina A&T,,W,,69,59,10,,,False
11,2022-23,2023-02-11,,Florida,,,Vanderbilt,,L,,80,88,-8,,,False
12,2022-23,2023-02-11,,Georgia Southern,,,Arkansas State,,W,,68,53,15,,,False
13,2022-23,2023-02-11,,Samford,,,The Citadel,,W,,76,70,6,,,False
14,2022-23,2023-02-11,,Western Illinois,,,Oral Roberts,,L,,73,82,-9,,,False
15,2022-23,2023-02-11,,Central Arkansas,,,Austin Peay,,W,,76,69,7,,,False
16,2022-23,2023-02-11,,High Point,,,Longwood,,L,,67,70,-3,,,False
17,2022-23,2023-02-11,,Jacksonville,,,Florida Gulf Coast,,L,,51,62,-11,,,False
18,2022-23,2023-02-11,,Maryland-Eastern Shore,,,Norfolk State,,L,,73,76,-3,,,False
19,2022-23,2023-02-11,,Nebraska,,,Wisconsin,,W,,73,63,10,,1,False
21,2022-23,2023-02-11,,NJIT,,,Maine,,W,,65,50,15,,,False
22,2022-23,2023-02-11,,North Carolina Central,,,Morgan State,,W,,83,63,20,,,False
23,2022-23,2023-02-11,,Northwestern State,,,Texas A&M-Commerce,,W,,72,64,8,,,False
24,2022-23,2023-02-11,,Saint Francis (PA),,,Merrimack,,L,,68,75,-7,,,False
25,2022-23,2023-02-11,,San Diego State,25,,Nevada-Las Vegas,,W,,82,71,11,,,False
26,2022-23,2023-02-11,,Southeastern Louisiana,,,Nicholls State,,L,,77,88,-11,,,False
27,2022-23,2023-02-11,,Southern Illinois-Edwardsville,,,Eastern Illinois,,L,,73,84,-11,,,False
28,2022-23,2023-02-11,,Tennessee-Martin,,,Little Rock,,W,,84,61,23,,,False
29,2022-23,2023-02-11,,Tennessee State,,,Tennessee Tech,,W,,67,53,14,,,False
30,2022-23,2023-02-11,,Texas A&M-Corpus Christi,,,Lamar,,W,,61,52,9,,,False
31,2022-23,2023-02-11,,TCU,17,,Baylor,14,L,,68,72,-4,,,False
32,2022-23,2023-02-11,,UTSA,,,UTEP,,L,,66,77,-11,,,False
33,2022-23,2023-02-11,,Virginia,8,,Duke,,W,,69,62,7,,1,False
34,2022-23,2023-02-11,,Bethune-Cookman,,,Alcorn State,,L,,74,76,-2,,,False
35,2022-23,2023-02-11,,Charleston Southern,,,Radford,,L,,71,90,-19,,,False
36,2022-23,2023-02-11,,Idaho,,,Eastern Washington,,L,,66,73,-7,,,False
37,2022-23,2023-02-11,,Incarnate Word,,,Houston Christian,,L,,78,84,-6,,,False
38,2022-23,2023-02-11,,Kennesaw State,,,Jacksonville State,,W,,74,71,3,,,False
39,2022-23,2023-02-11,,New Orleans,,,McNeese State,,L,,78,79,-1,,,False
40,2022-23,2023-02-11,,Richmond,,,Loyola (IL),,W,,74,71,3,,,False
42,2022-23,2023-02-11,,Southeast Missouri State,,,Morehead State,,L,,59,65,-6,,,False
43,2022-23,2023-02-11,,Texas State,,,Old Dominion,,L,,68,70,-2,,,False
44,2022-23,2023-02-11,,Troy,,,Louisiana,,W,,80,65,15,,,False
45,2022-23,2023-02-11,,Wake Forest,,,Georgia Tech,,W,,71,70,1,,,False
46,2022-23,2023-02-11,,Arkansas,,,Mississippi State,,L,,64,70,-6,,,False
47,2022-23,2023-02-11,,Iowa State,11,,Oklahoma State,,L,,56,64,-8,,,False
48,2022-23,2023-02-11,,Michigan,,,Indiana,18,L,,61,62,-1,,,False
49,2022-23,2023-02-11,,Oregon State,,,Southern California,,W,,61,58,3,,,False
50,2022-23,2023-02-11,,South Alabama,,,Appalachian State,,W,,74,57,17,,,False
51,2022-23,2023-02-11,,Southern,,,Prairie View,,W,,79,65,14,,,False
52,2022-23,2023-02-11,,Tennessee,6,,Missouri,,L,,85,86,-1,,,False
53,2022-23,2023-02-11,,Abilene Christian,,,Sam Houston State,,L,,62,77,-15,,,False
54,2022-23,2023-02-11,,Central Florida,,,Tulsa,,W,,96,52,44,,,False
55,2022-23,2023-02-11,,Cincinnati,,,South Florida,,W,,84,65,19,,,False
56,2022-23,2023-02-11,,Green Bay,,,Detroit Mercy,,L,,71,76,-5,,,False
57,2022-23,2023-02-11,,Lehigh,,,Loyola (MD),,L,,82,91,-9,,,False
58,2022-23,2023-02-11,,Liberty,,,Eastern Kentucky,,W,,83,73,10,,,False
59,2022-23,2023-02-11,,Miami (FL),19,,Louisville,,W,,93,85,8,,,False
60,2022-23,2023-02-11,,Milwaukee,,,Oakland,,W,,80,77,3,,1,False
61,2022-23,2023-02-11,,UNC Wilmington,,,Northeastern,,W,,71,59,12,,,False
63,2022-23,2023-02-11,,South Dakota State,,,South Dakota,,W,,72,67,5,,,False
64,2022-23,2023-02-11,,Texas-Rio Grande Valley,,,Stephen F. Austin,,L,,72,82,-10,,,False
65,2022-23,2023-02-11,,Texas Tech,,,Kansas State,12,W,,71,63,8,,,False
66,2022-23,2023-02-11,,Vermont,,,Massachusetts-Lowell,,W,,93,81,12,,,False
67,2022-23,2023-02-11,,California,,,Arizona State,,L,,62,70,-8,,1,False
68,2022-23,2023-02-11,,Idaho State,,,Montana State,,L,,52,58,-6,,,False
69,2022-23,2023-02-11,,Louisiana State,,,Texas A&M,,L,,62,74,-12,,,False
70,2022-23,2023-02-11,,North Alabama,,,Lipscomb,,W,,80,70,10,,,False
71,2022-23,2023-02-11,,Northern Colorado,,,Sacramento State,,W,,70,54,16,,,False
72,2022-23,2023-02-11,,Northern Iowa,,,Indiana State,,L,,62,80,-18,,,False
73,2022-23,2023-02-11,,Southern Indiana,,,Lindenwood,,W,,74,64,10,,,False
74,2022-23,2023-02-11,,St. Thomas,,,Kansas City,,W,,73,43,30,,,False
75,2022-23,2023-02-11,,Utah Valley,,,Southern Utah,,W,,90,83,7,,,False
76,2022-23,2023-02-11,,Villanova,,,Seton Hall,,W,,58,54,4,,,False
77,2022-23,2023-02-11,,UC Irvine,,,UC Riverside,,W,,83,64,19,,,False
78,2022-23,2023-02-11,,Oregon,,,UCLA,7,L,,63,70,-7,,,False
79,2022-23,2023-02-11,,Weber State,,,Montana,,L,,69,74,-5,,,False
80,2022-23,2023-02-11,,Cal State Bakersfield,,,Long Beach State,,L,,69,79,-10,,,False
81,2022-23,2023-02-11,,Cal State Northridge,,,Cal Poly,,W,,64,53,11,,,False
82,2022-23,2023-02-11,,California Baptist,,,West Coast Baptist,,W,,132,46,86,,,False
84,2022-23,2023-02-11,,UC Santa Barbara,,,UC Davis,,W,,84,74,10,,,False
85,2022-23,2023-02-11,,Gonzaga,16,,Brigham Young,,W,,88,81,7,,,False
86,2022-23,2023-02-11,,San Jose State,,,Utah State,,W,,69,64,5,,,False
87,2022-23,2023-02-11,,Seattle,,,Grand Canyon,,W,,63,58,5,,,False
88,2022-23,2023-02-11,,Washington State,,,Washington,,W,,56,51,5,,,False
89,2022-23,2023-02-12,,Hawaii,,,Cal State Fullerton,,L,,51,52,-1,,,False
90,2022-23,2023-02-12,,Manhattan,,,Saint Peter's,,W,,68,52,16,,,False
91,2022-23,2023-02-12,,Northern Kentucky,,,IUPUI,,W,,86,47,39,,,False
92,2022-23,2023-02-12,,Evansville,,,Missouri State,,L,,60,66,-6,,,False
93,2022-23,2023-02-12,,Memphis,,,Temple,,W,,86,77,9,,,False
94,2022-23,2023-02-12,,Canisius,,,Quinnipiac,,W,,85,65,20,,,False
95,2022-23,2023-02-12,,Cleveland State,,,Youngstown State,,W,,81,78,3,,,False
96,2022-23,2023-02-12,,Purdue-Fort Wayne,,,Robert Morris,,L,,64,71,-7,,,False
97,2022-23,2023-02-12,,Minnesota,,,Iowa,,L,,56,68,-12,,,False
98,2022-23,2023-02-12,,Niagara,,,Iona,,L,,55,72,-17,,,False
99,2022-23,2023-02-12,,Ohio State,,,Michigan State,,L,,41,62,-21,,,False
100,2022-23,2023-02-12,,Fairfield,,,Mount St. Mary's,,W,,76,72,4,,1,False
101,2022-23,2023-02-12,,Northwestern,,,Purdue,1,W,,64,58,6,,,False
102,2022-23,2023-02-12,,Siena,,,Marist,,W,,73,65,8,,,False
103,2022-23,2023-02-12,,UNC Greensboro,,,Wofford,,W,,97,89,8,,1,False
0,2022-23,2023-02-12,,Wichita State,,,Southern Methodist,,W,,91,89,2,,2,False
1,2022-23,2023-02-13,,Bethune-Cookman,,,Jackson State,,L,,64,91,-27,,,False
2,2022-23,2023-02-13,,Bucknell,,,American,,W,,73,51,22,,,False
3,2022-23,2023-02-13,,Florida A&M,,,Alcorn State,,L,,64,67,-3,,,False
4,2022-23,2023-02-13,,Arkansas-Pine Bluff,,,Alabama A&M,,L,,72,75,-3,,,False
5,2022-23,2023-02-13,,Mississippi Valley State,,,Alabama State,,W,,76,70,6,,,False
6,2022-23,2023-02-13,,Southern,,,Texas Southern,,L,,68,79,-11,,,False
7,2022-23,2023-02-13,,College of Charleston,,,Northeastern,,W,,99,63,36,,,False
8,2022-23,2023-02-13,,Delaware,,,Stony Brook,,W,,71,60,11,,,False
9,2022-23,2023-02-13,,Elon,,,Hampton,,W,,70,68,2,,,False
10,2022-23,2023-02-13,,Hofstra,,,Drexel,,W,,66,52,14,,,False
11,2022-23,2023-02-13,,Howard,,,Maryland-Eastern Shore,,W,,78,69,9,,,False
12,2022-23,2023-02-13,,Monmouth,,,North Carolina A&T,,W,,85,71,14,,,False
13,2022-23,2023-02-13,,Norfolk State,,,Delaware State,,W,,97,58,39,,,False
14,2022-23,2023-02-13,,North Carolina,,,Miami (FL),15,L,,72,80,-8,,,False
15,2022-23,2023-02-13,,North Carolina Central,,,Coppin State,,W,,85,52,33,,,False
16,2022-23,2023-02-13,,South Carolina State,,,Morgan State,,W,,74,62,12,,,False
17,2022-23,2023-02-13,,William & Mary,,,Towson,,W,,68,66,2,,,False
18,2022-23,2023-02-13,,Grambling,,,Prairie View,,W,,68,64,4,,,False
19,2022-23,2023-02-13,,South Alabama,,,Hartford,,W,,77,53,24,,,False
21,2022-23,2023-02-13,,Baylor,9,,West Virginia,,W,,79,67,12,,,False
22,2022-23,2023-02-13,,Texas Tech,,,Texas,6,W,,74,67,7,,,False
23,2022-23,2023-02-14,,Ohio,,,Buffalo,,W,,85,61,24,,,False
24,2022-23,2023-02-14,,Providence,24,,Creighton,18,W,,94,86,8,,2,False
25,2022-23,2023-02-14,,DePaul,,,St. John's (NY),,L,,83,92,-9,,2,False
26,2022-23,2023-02-14,,Utah State,,,Air Force,,W,,80,65,15,,,False
27,2022-23,2023-02-14,,Seton Hall,,,Georgetown,,W,,76,68,8,,,False
28,2022-23,2023-02-14,,South Carolina,,,Vanderbilt,,L,,64,75,-11,,,False
29,2022-23,2023-02-14,,Auburn,,,Missouri,,W,,89,56,33,,,False
30,2022-23,2023-02-14,,Ball State,,,Northern Illinois,,W,,87,77,10,,,False
31,2022-23,2023-02-14,,Bowling Green State,,,Central Michigan,,L,,74,77,-3,,,False
32,2022-23,2023-02-14,,Duke,,,Notre Dame,,W,,68,64,4,,,False
33,2022-23,2023-02-14,,Eastern Michigan,,,Akron,,L,,51,78,-27,,,False
34,2022-23,2023-02-14,,Massachusetts,,,Loyola (IL),,L,,62,64,-2,,,False
35,2022-23,2023-02-14,,Penn State,,,Illinois,,W,,93,81,12,,,False
36,2022-23,2023-02-14,,Syracuse,,,NC State,23,W,,75,72,3,,,False
37,2022-23,2023-02-14,,Toledo,,,Miami (OH),,W,,89,71,18,,,False
38,2022-23,2023-02-14,,Valparaiso,,,Southern Illinois,,L,,62,66,-4,,,False
39,2022-23,2023-02-14,,Western Michigan,,,Kent State,,L,,58,82,-24,,,False
40,2022-23,2023-02-14,,Georgia,,,Louisiana State,,W,,65,63,2,,,False
42,2022-23,2023-02-14,,Rutgers,,,Nebraska,,L,,72,82,-10,,,False
43,2022-23,2023-02-14,,Villanova,,,Butler,,W,,62,50,12,,,False
44,2022-23,2023-02-14,,Oklahoma,,,Kansas State,12,W,,79,65,14,,,False
45,2022-23,2023-02-14,,Oklahoma State,,,Kansas,5,L,,76,87,-11,,,False
46,2022-23,2023-02-14,,Pittsburgh,,,Boston College,,W,,77,58,19,,,False
47,2022-23,2023-02-14,,Wisconsin,,,Michigan,,W,,64,59,5,,,False
48,2022-23,2023-02-14,,Nevada-Las Vegas,,,San Jose State,,L,,66,75,-9,,,False
49,2022-23,2023-02-14,,New Mexico,,,Wyoming,,L,,56,70,-14,,,False
50,2022-23,2023-02-15,,Albany (NY),,,Maryland-Baltimore County,,W,,81,74,7,,,False
51,2022-23,2023-02-15,,The Citadel,,,Furman,,W,,69,65,4,,,False
52,2022-23,2023-02-15,,Fordham,,,St. Bonaventure,,W,,78,63,15,,,False
53,2022-23,2023-02-15,,Gardner-Webb,,,Winthrop,,L,,78,86,-8,,,False
54,2022-23,2023-02-15,,Holy Cross,,,Boston University,,W,,71,69,2,,,False
55,2022-23,2023-02-15,,Illinois-Chicago,,,Indiana State,,L,,60,79,-19,,,False
56,2022-23,2023-02-15,,Illinois State,,,Murray State,,L,,75,76,-1,,,False
57,2022-23,2023-02-15,,Sam Houston State,,,UT Arlington,,W,,66,56,10,,,False
58,2022-23,2023-02-15,,Colorado State,,,Boise State,,L,,78,80,-2,,,False
59,2022-23,2023-02-15,,Florida,,,Mississippi,,W,,79,64,15,,,False
60,2022-23,2023-02-15,,Belmont,,,Evansville,,W,,95,63,32,,,False
61,2022-23,2023-02-15,,Binghamton,,,NJIT,,W,,86,67,19,,,False
63,2022-23,2023-02-15,,Bryant,,,Massachusetts-Lowell,,L,,71,85,-14,,,False
64,2022-23,2023-02-15,,Campbell,,,Charleston Southern,,W,,67,51,16,,,False
