,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,playoff
22,1955-56,1956-03-17,,Southern Methodist,7,,Oklahoma City,11,W,,84,63,21,,,True
23,1955-56,1956-03-17,,San Francisco,1,,Utah,18,W,,92,77,15,,,True
24,1955-56,1956-03-17,,UCLA,8,,Seattle,,W,,94,70,24,,,True
25,1955-56,1956-03-22,,Iowa,4,,Temple,15,W,,83,76,7,,,True
26,1955-56,1956-03-22,,San Francisco,1,,Southern Methodist,7,W,,86,68,18,,,True
27,1955-56,1956-03-23,,San Francisco,1,,Iowa,4,W,,83,71,12,,,True
28,1955-56,1956-03-23,,Temple,15,,Southern Methodist,7,W,,90,81,9,,,True
29,1956-57,1957-03-12,,Canisius,20,,West Virginia,7,W,,64,56,8,,,True
30,1956-57,1957-03-12,,Syracuse,,,Connecticut,,W,,82,76,6,,,True
31,1956-57,1957-03-12,,Oklahoma City,9,,Loyola (LA),,W,,76,55,21,,,True
32,1956-57,1957-03-12,,Notre Dame,17,,Miami (OH),,W,,89,77,12,,,True
33,1956-57,1957-03-12,,Pittsburgh,,,Morehead State,,W,,86,85,1,,,True
34,1956-57,1957-03-12,,North Carolina,1,,Yale,,W,,90,74,16,,,True
35,1956-57,1957-03-15,,California,13,,Brigham Young,,W,,86,59,27,,,True
36,1956-57,1957-03-15,,North Carolina,1,,Canisius,20,W,,87,75,12,,,True
37,1956-57,1957-03-15,,San Francisco,,,Idaho State,16,W,,66,51,15,,,True
38,1956-57,1957-03-15,,Kansas,2,,Southern Methodist,4,W,,73,65,8,,1,True
39,1956-57,1957-03-15,,Kentucky,3,,Pittsburgh,,W,,98,92,6,,,True
40,1956-57,1957-03-15,,Syracuse,,,Lafayette,,W,,75,71,4,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1956-57,1957-03-15,,Michigan State,11,,Notre Dame,17,W,,85,83,2,,,True
43,1956-57,1957-03-15,,Oklahoma City,9,,Saint Louis,10,W,,75,66,9,,,True
44,1956-57,1957-03-16,,Brigham Young,,,Idaho State,16,W,,65,54,11,,,True
45,1956-57,1957-03-16,,San Francisco,,,California,13,W,,50,46,4,,,True
46,1956-57,1957-03-16,,Canisius,20,,Lafayette,,W,,82,76,6,,,True
47,1956-57,1957-03-16,,Kansas,2,,Oklahoma City,9,W,,81,61,20,,,True
48,1956-57,1957-03-16,,Michigan State,11,,Kentucky,3,W,,80,68,12,,,True
49,1956-57,1957-03-16,,North Carolina,1,,Syracuse,,W,,67,58,9,,,True
50,1956-57,1957-03-16,,Notre Dame,17,,Pittsburgh,,W,,86,85,1,,,True
51,1956-57,1957-03-16,,Southern Methodist,4,,Saint Louis,10,W,,78,68,10,,,True
52,1956-57,1957-03-22,,Kansas,2,,San Francisco,,W,,80,56,24,,,True
53,1956-57,1957-03-22,,North Carolina,1,,Michigan State,11,W,,74,70,4,,3,True
54,1956-57,1957-03-23,,North Carolina,1,,Kansas,2,W,,54,53,1,,3,True
55,1956-57,1957-03-23,,San Francisco,,,Michigan State,11,W,,67,60,7,,,True
0,1956-57,1957-03-12,,Canisius,20,,West Virginia,7,W,,64,56,8,,,True
1,1956-57,1957-03-12,,Syracuse,,,Connecticut,,W,,82,76,6,,,True
2,1956-57,1957-03-12,,Oklahoma City,9,,Loyola (LA),,W,,76,55,21,,,True
3,1956-57,1957-03-12,,Notre Dame,17,,Miami (OH),,W,,89,77,12,,,True
4,1956-57,1957-03-12,,Pittsburgh,,,Morehead State,,W,,86,85,1,,,True
5,1956-57,1957-03-12,,North Carolina,1,,Yale,,W,,90,74,16,,,True
6,1956-57,1957-03-15,,California,13,,Brigham Young,,W,,86,59,27,,,True
7,1956-57,1957-03-15,,North Carolina,1,,Canisius,20,W,,87,75,12,,,True
8,1956-57,1957-03-15,,San Francisco,,,Idaho State,16,W,,66,51,15,,,True
9,1956-57,1957-03-15,,Kansas,2,,Southern Methodist,4,W,,73,65,8,,1,True
10,1956-57,1957-03-15,,Kentucky,3,,Pittsburgh,,W,,98,92,6,,,True
11,1956-57,1957-03-15,,Syracuse,,,Lafayette,,W,,75,71,4,,,True
12,1956-57,1957-03-15,,Michigan State,11,,Notre Dame,17,W,,85,83,2,,,True
13,1956-57,1957-03-15,,Oklahoma City,9,,Saint Louis,10,W,,75,66,9,,,True
14,1956-57,1957-03-16,,Brigham Young,,,Idaho State,16,W,,65,54,11,,,True
15,1956-57,1957-03-16,,San Francisco,,,California,13,W,,50,46,4,,,True
16,1956-57,1957-03-16,,Canisius,20,,Lafayette,,W,,82,76,6,,,True
17,1956-57,1957-03-16,,Kansas,2,,Oklahoma City,9,W,,81,61,20,,,True
18,1956-57,1957-03-16,,Michigan State,11,,Kentucky,3,W,,80,68,12,,,True
19,1956-57,1957-03-16,,North Carolina,1,,Syracuse,,W,,67,58,9,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1956-57,1957-03-16,,Notre Dame,17,,Pittsburgh,,W,,86,85,1,,,True
22,1956-57,1957-03-16,,Southern Methodist,4,,Saint Louis,10,W,,78,68,10,,,True
23,1956-57,1957-03-22,,Kansas,2,,San Francisco,,W,,80,56,24,,,True
24,1956-57,1957-03-22,,North Carolina,1,,Michigan State,11,W,,74,70,4,,3,True
25,1956-57,1957-03-23,,North Carolina,1,,Kansas,2,W,,54,53,1,,3,True
26,1956-57,1957-03-23,,San Francisco,,,Michigan State,11,W,,67,60,7,,,True
27,1957-58,1958-03-11,,Maryland,6,,Boston College,,W,,86,63,23,,,True
28,1957-58,1958-03-11,,Dartmouth,,,Connecticut,,W,,75,64,11,,,True
29,1957-58,1958-03-11,,Oklahoma State,19,,Loyola (LA),,W,,59,42,17,,,True
30,1957-58,1958-03-11,,Manhattan,,,West Virginia,1,W,,89,84,5,,,True
31,1957-58,1958-03-11,,Miami (OH),,,Pittsburgh,,W,,82,77,5,,,True
32,1957-58,1958-03-11,,Notre Dame,8,,Tennessee Tech,,W,,94,61,33,,,True
33,1957-58,1958-03-12,,Seattle,18,,Wyoming,,W,,88,51,37,,,True
34,1957-58,1958-03-14,,Oklahoma State,19,,Arkansas,,W,,65,40,25,,,True
35,1957-58,1958-03-14,,California,,,Idaho State,,W,,54,43,11,,,True
36,1957-58,1958-03-14,,Kansas State,3,,Cincinnati,2,W,,83,80,3,,1,True
37,1957-58,1958-03-14,,Dartmouth,,,Manhattan,,W,,79,62,17,,,True
38,1957-58,1958-03-14,,Notre Dame,8,,Indiana,12,W,,94,87,7,,,True
39,1957-58,1958-03-14,,Kentucky,9,,Miami (OH),,W,,94,70,24,,,True
40,1957-58,1958-03-14,,Temple,5,,Maryland,6,W,,71,67,4,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1957-58,1958-03-14,,Seattle,18,,San Francisco,4,W,,69,67,2,,,True
43,1957-58,1958-03-15,,Cincinnati,2,,Arkansas,,W,,97,62,35,,,True
44,1957-58,1958-03-15,,Seattle,18,,California,,W,,66,62,4,,1,True
45,1957-58,1958-03-15,,Temple,5,,Dartmouth,,W,,69,50,19,,,True
46,1957-58,1958-03-15,,San Francisco,4,,Idaho State,,W,,57,51,6,,,True
47,1957-58,1958-03-15,,Indiana,12,,Miami (OH),,W,,98,91,7,,,True
48,1957-58,1958-03-15,,Kansas State,3,,Oklahoma State,19,W,,69,57,12,,,True
49,1957-58,1958-03-15,,Kentucky,9,,Notre Dame,8,W,,89,56,33,,,True
50,1957-58,1958-03-15,,Maryland,6,,Manhattan,,W,,59,55,4,,,True
51,1957-58,1958-03-21,,Seattle,18,,Kansas State,3,W,,73,51,22,,,True
52,1957-58,1958-03-21,,Kentucky,9,,Temple,5,W,,61,60,1,,,True
53,1957-58,1958-03-22,,Temple,5,,Kansas State,3,W,,67,57,10,,,True
54,1957-58,1958-03-22,,Kentucky,9,,Seattle,18,W,,84,72,12,,,True
0,1957-58,1958-03-11,,Maryland,6,,Boston College,,W,,86,63,23,,,True
1,1957-58,1958-03-11,,Dartmouth,,,Connecticut,,W,,75,64,11,,,True
2,1957-58,1958-03-11,,Oklahoma State,19,,Loyola (LA),,W,,59,42,17,,,True
3,1957-58,1958-03-11,,Manhattan,,,West Virginia,1,W,,89,84,5,,,True
4,1957-58,1958-03-11,,Miami (OH),,,Pittsburgh,,W,,82,77,5,,,True
5,1957-58,1958-03-11,,Notre Dame,8,,Tennessee Tech,,W,,94,61,33,,,True
6,1957-58,1958-03-12,,Seattle,18,,Wyoming,,W,,88,51,37,,,True
7,1957-58,1958-03-14,,Oklahoma State,19,,Arkansas,,W,,65,40,25,,,True
8,1957-58,1958-03-14,,California,,,Idaho State,,W,,54,43,11,,,True
9,1957-58,1958-03-14,,Kansas State,3,,Cincinnati,2,W,,83,80,3,,1,True
10,1957-58,1958-03-14,,Dartmouth,,,Manhattan,,W,,79,62,17,,,True
11,1957-58,1958-03-14,,Notre Dame,8,,Indiana,12,W,,94,87,7,,,True
12,1957-58,1958-03-14,,Kentucky,9,,Miami (OH),,W,,94,70,24,,,True
13,1957-58,1958-03-14,,Temple,5,,Maryland,6,W,,71,67,4,,,True
14,1957-58,1958-03-14,,Seattle,18,,San Francisco,4,W,,69,67,2,,,True
15,1957-58,1958-03-15,,Cincinnati,2,,Arkansas,,W,,97,62,35,,,True
16,1957-58,1958-03-15,,Seattle,18,,California,,W,,66,62,4,,1,True
17,1957-58,1958-03-15,,Temple,5,,Dartmouth,,W,,69,50,19,,,True
18,1957-58,1958-03-15,,San Francisco,4,,Idaho State,,W,,57,51,6,,,True
19,1957-58,1958-03-15,,Indiana,12,,Miami (OH),,W,,98,91,7,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1957-58,1958-03-15,,Kansas State,3,,Oklahoma State,19,W,,69,57,12,,,True
22,1957-58,1958-03-15,,Kentucky,9,,Notre Dame,8,W,,89,56,33,,,True
23,1957-58,1958-03-15,,Maryland,6,,Manhattan,,W,,59,55,4,,,True
24,1957-58,1958-03-21,,Seattle,18,,Kansas State,3,W,,73,51,22,,,True
25,1957-58,1958-03-21,,Kentucky,9,,Temple,5,W,,61,60,1,,,True
26,1957-58,1958-03-22,,Temple,5,,Kansas State,3,W,,67,57,10,,,True
27,1957-58,1958-03-22,,Kentucky,9,,Seattle,18,W,,84,72,12,,,True
28,1958-59,1959-03-07,,DePaul,,,Portland,,W,,57,56,1,,,True
29,1958-59,1959-03-10,,Boston University,,,Connecticut,,W,,60,58,2,,,True
30,1958-59,1959-03-10,,West Virginia,10,,Dartmouth,,W,,82,68,14,,,True
31,1958-59,1959-03-10,,Navy,,,North Carolina,9,W,,76,63,13,,,True
32,1958-59,1959-03-11,,Marquette,20,,Bowling Green State,,W,,89,71,18,,,True
33,1958-59,1959-03-11,,Louisville,,,Eastern Kentucky,,W,,77,63,14,,,True
34,1958-59,1959-03-11,,Idaho State,,,New Mexico State,,W,,62,61,1,,,True
35,1958-59,1959-03-12,,Cincinnati,5,,TCU,16,W,,77,73,4,,,True
36,1958-59,1959-03-13,,Boston University,,,Navy,,W,,62,55,7,,1,True
37,1958-59,1959-03-13,,California,11,,Utah,18,W,,71,53,18,,,True
38,1958-59,1959-03-13,,Kansas State,1,,DePaul,,W,,102,70,32,,,True
39,1958-59,1959-03-13,,Saint Mary's (CA),15,,Idaho State,,W,,80,71,9,,,True
40,1958-59,1959-03-13,,Louisville,,,Kentucky,2,W,,76,61,15,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1958-59,1959-03-13,,Michigan State,7,,Marquette,20,W,,74,69,5,,,True
43,1958-59,1959-03-13,,West Virginia,10,,Saint Joseph's,14,W,,95,92,3,,,True
44,1958-59,1959-03-14,,West Virginia,10,,Boston University,,W,,86,82,4,,,True
45,1958-59,1959-03-14,,California,11,,Saint Mary's (CA),15,W,,66,46,20,,,True
46,1958-59,1959-03-14,,Cincinnati,5,,Kansas State,1,W,,85,75,10,,,True
47,1958-59,1959-03-14,,TCU,16,,DePaul,,W,,71,65,6,,,True
48,1958-59,1959-03-14,,Idaho State,,,Utah,18,W,,71,65,6,,,True
49,1958-59,1959-03-14,,Kentucky,2,,Marquette,20,W,,98,69,29,,,True
50,1958-59,1959-03-14,,Louisville,,,Michigan State,7,W,,88,81,7,,,True
51,1958-59,1959-03-14,,Navy,,,Saint Joseph's,14,W,,70,56,14,,,True
52,1958-59,1959-03-20,,California,11,,Cincinnati,5,W,,64,58,6,,,True
53,1958-59,1959-03-20,,West Virginia,10,,Louisville,,W,,94,79,15,,,True
54,1958-59,1959-03-21,,California,11,,West Virginia,10,W,,71,70,1,,,True
55,1958-59,1959-03-21,,Cincinnati,5,,Louisville,,W,,98,85,13,,,True
0,1958-59,1959-03-07,,DePaul,,,Portland,,W,,57,56,1,,,True
1,1958-59,1959-03-10,,Boston University,,,Connecticut,,W,,60,58,2,,,True
2,1958-59,1959-03-10,,West Virginia,10,,Dartmouth,,W,,82,68,14,,,True
3,1958-59,1959-03-10,,Navy,,,North Carolina,9,W,,76,63,13,,,True
4,1958-59,1959-03-11,,Marquette,20,,Bowling Green State,,W,,89,71,18,,,True
5,1958-59,1959-03-11,,Louisville,,,Eastern Kentucky,,W,,77,63,14,,,True
6,1958-59,1959-03-11,,Idaho State,,,New Mexico State,,W,,62,61,1,,,True
7,1958-59,1959-03-12,,Cincinnati,5,,TCU,16,W,,77,73,4,,,True
8,1958-59,1959-03-13,,Boston University,,,Navy,,W,,62,55,7,,1,True
9,1958-59,1959-03-13,,California,11,,Utah,18,W,,71,53,18,,,True
10,1958-59,1959-03-13,,Kansas State,1,,DePaul,,W,,102,70,32,,,True
11,1958-59,1959-03-13,,Saint Mary's (CA),15,,Idaho State,,W,,80,71,9,,,True
12,1958-59,1959-03-13,,Louisville,,,Kentucky,2,W,,76,61,15,,,True
13,1958-59,1959-03-13,,Michigan State,7,,Marquette,20,W,,74,69,5,,,True
14,1958-59,1959-03-13,,West Virginia,10,,Saint Joseph's,14,W,,95,92,3,,,True
15,1958-59,1959-03-14,,West Virginia,10,,Boston University,,W,,86,82,4,,,True
16,1958-59,1959-03-14,,California,11,,Saint Mary's (CA),15,W,,66,46,20,,,True
17,1958-59,1959-03-14,,Cincinnati,5,,Kansas State,1,W,,85,75,10,,,True
18,1958-59,1959-03-14,,TCU,16,,DePaul,,W,,71,65,6,,,True
19,1958-59,1959-03-14,,Idaho State,,,Utah,18,W,,71,65,6,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1958-59,1959-03-14,,Kentucky,2,,Marquette,20,W,,98,69,29,,,True
22,1958-59,1959-03-14,,Louisville,,,Michigan State,7,W,,88,81,7,,,True
23,1958-59,1959-03-14,,Navy,,,Saint Joseph's,14,W,,70,56,14,,,True
24,1958-59,1959-03-20,,California,11,,Cincinnati,5,W,,64,58,6,,,True
25,1958-59,1959-03-20,,West Virginia,10,,Louisville,,W,,94,79,15,,,True
26,1958-59,1959-03-21,,California,11,,West Virginia,10,W,,71,70,1,,,True
27,1958-59,1959-03-21,,Cincinnati,5,,Louisville,,W,,98,85,13,,,True
28,1959-60,1960-03-07,,DePaul,,,Air Force,,W,,69,63,6,,,True
29,1959-60,1960-03-07,,Utah,6,,Southern California,,W,,80,73,7,,,True
30,1959-60,1960-03-08,,California,2,,Idaho State,,W,,71,44,27,,,True
31,1959-60,1960-03-08,,New York University,12,,Connecticut,,W,,78,59,19,,,True
32,1959-60,1960-03-08,,Duke,18,,Princeton,,W,,84,60,24,,,True
33,1959-60,1960-03-08,,Western Kentucky,,,Miami (FL),10,W,,107,84,23,,,True
34,1959-60,1960-03-08,,West Virginia,5,,Navy,,W,,94,86,8,,,True
35,1959-60,1960-03-08,,Ohio,,,Notre Dame,,W,,74,66,8,,,True
36,1959-60,1960-03-09,,Oregon,,,New Mexico State,,W,,68,60,8,,,True
37,1959-60,1960-03-11,,California,2,,Santa Clara,,W,,69,49,20,,,True
38,1959-60,1960-03-11,,Cincinnati,1,,DePaul,,W,,99,59,40,,,True
39,1959-60,1960-03-11,,Duke,18,,Saint Joseph's,,W,,58,56,2,,,True
40,1959-60,1960-03-11,,Georgia Tech,13,,Ohio,,W,,57,54,3,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1959-60,1960-03-11,,Kansas,,,Texas,,W,,90,81,9,,,True
43,1959-60,1960-03-11,,New York University,12,,West Virginia,5,W,,82,81,1,,1,True
44,1959-60,1960-03-11,,Ohio State,3,,Western Kentucky,,W,,98,79,19,,,True
45,1959-60,1960-03-11,,Oregon,,,Utah,6,W,,65,54,11,,,True
46,1959-60,1960-03-12,,California,2,,Oregon,,W,,70,49,21,,,True
47,1959-60,1960-03-12,,Cincinnati,1,,Kansas,,W,,82,71,11,,,True
48,1959-60,1960-03-12,,DePaul,,,Texas,,W,,67,61,6,,,True
49,1959-60,1960-03-12,,New York University,12,,Duke,18,W,,74,59,15,,,True
50,1959-60,1960-03-12,,Ohio State,3,,Georgia Tech,13,W,,86,69,17,,,True
51,1959-60,1960-03-12,,Western Kentucky,,,Ohio,,W,,97,87,10,,,True
52,1959-60,1960-03-12,,West Virginia,5,,Saint Joseph's,,W,,106,100,6,,,True
53,1959-60,1960-03-12,,Utah,6,,Santa Clara,,W,,89,81,8,,,True
54,1959-60,1960-03-18,,California,2,,Cincinnati,1,W,,77,69,8,,,True
55,1959-60,1960-03-18,,Ohio State,3,,New York University,12,W,,76,54,22,,,True
56,1959-60,1960-03-19,,Ohio State,3,,California,2,W,,75,55,20,,,True
57,1959-60,1960-03-19,,Cincinnati,1,,New York University,12,W,,95,71,24,,,True
0,1959-60,1960-03-07,,DePaul,,,Air Force,,W,,69,63,6,,,True
1,1959-60,1960-03-07,,Utah,6,,Southern California,,W,,80,73,7,,,True
2,1959-60,1960-03-08,,California,2,,Idaho State,,W,,71,44,27,,,True
3,1959-60,1960-03-08,,New York University,12,,Connecticut,,W,,78,59,19,,,True
4,1959-60,1960-03-08,,Duke,18,,Princeton,,W,,84,60,24,,,True
5,1959-60,1960-03-08,,Western Kentucky,,,Miami (FL),10,W,,107,84,23,,,True
6,1959-60,1960-03-08,,West Virginia,5,,Navy,,W,,94,86,8,,,True
7,1959-60,1960-03-08,,Ohio,,,Notre Dame,,W,,74,66,8,,,True
8,1959-60,1960-03-09,,Oregon,,,New Mexico State,,W,,68,60,8,,,True
9,1959-60,1960-03-11,,California,2,,Santa Clara,,W,,69,49,20,,,True
10,1959-60,1960-03-11,,Cincinnati,1,,DePaul,,W,,99,59,40,,,True
11,1959-60,1960-03-11,,Duke,18,,Saint Joseph's,,W,,58,56,2,,,True
12,1959-60,1960-03-11,,Georgia Tech,13,,Ohio,,W,,57,54,3,,,True
13,1959-60,1960-03-11,,Kansas,,,Texas,,W,,90,81,9,,,True
14,1959-60,1960-03-11,,New York University,12,,West Virginia,5,W,,82,81,1,,1,True
15,1959-60,1960-03-11,,Ohio State,3,,Western Kentucky,,W,,98,79,19,,,True
16,1959-60,1960-03-11,,Oregon,,,Utah,6,W,,65,54,11,,,True
17,1959-60,1960-03-12,,California,2,,Oregon,,W,,70,49,21,,,True
18,1959-60,1960-03-12,,Cincinnati,1,,Kansas,,W,,82,71,11,,,True
19,1959-60,1960-03-12,,DePaul,,,Texas,,W,,67,61,6,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1959-60,1960-03-12,,New York University,12,,Duke,18,W,,74,59,15,,,True
22,1959-60,1960-03-12,,Ohio State,3,,Georgia Tech,13,W,,86,69,17,,,True
23,1959-60,1960-03-12,,Western Kentucky,,,Ohio,,W,,97,87,10,,,True
24,1959-60,1960-03-12,,West Virginia,5,,Saint Joseph's,,W,,106,100,6,,,True
25,1959-60,1960-03-12,,Utah,6,,Santa Clara,,W,,89,81,8,,,True
26,1959-60,1960-03-18,,California,2,,Cincinnati,1,W,,77,69,8,,,True
27,1959-60,1960-03-18,,Ohio State,3,,New York University,12,W,,76,54,22,,,True
28,1959-60,1960-03-19,,Ohio State,3,,California,2,W,,75,55,20,,,True
29,1959-60,1960-03-19,,Cincinnati,1,,New York University,12,W,,95,71,24,,,True
30,1960-61,1961-03-14,,Princeton,,,George Washington,,W,,84,67,17,,,True
31,1960-61,1961-03-14,,Louisville,,,Ohio,,W,,76,70,6,,,True
32,1960-61,1961-03-14,,Morehead State,,,Xavier,,W,,71,66,5,,,True
33,1960-61,1961-03-14,,St. Bonaventure,3,,Rhode Island,,W,,86,76,10,,,True
34,1960-61,1961-03-14,,Wake Forest,,,St. John's (NY),,W,,97,74,23,,,True
35,1960-61,1961-03-15,,Arizona State,,,Seattle,,W,,72,70,2,,,True
36,1960-61,1961-03-15,,Houston,,,Marquette,,W,,77,61,16,,,True
37,1960-61,1961-03-15,,Southern California,7,,Oregon,,W,,81,79,2,,,True
38,1960-61,1961-03-17,,Arizona State,,,Southern California,7,W,,86,71,15,,,True
39,1960-61,1961-03-17,,Cincinnati,2,,Texas Tech,,W,,78,55,23,,,True
40,1960-61,1961-03-17,,Kansas State,4,,Houston,,W,,75,64,11,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1960-61,1961-03-17,,Kentucky,,,Morehead State,,W,,71,64,7,,,True
43,1960-61,1961-03-17,,Ohio State,1,,Louisville,,W,,56,55,1,,,True
44,1960-61,1961-03-17,,Utah,,,Loyola Marymount,,W,,91,75,16,,,True
45,1960-61,1961-03-17,,Saint Joseph's,,,Princeton,,W,,72,67,5,,,True
46,1960-61,1961-03-17,,Wake Forest,,,St. Bonaventure,3,W,,78,73,5,,,True
47,1960-61,1961-03-18,,Utah,,,Arizona State,,W,,88,80,8,,,True
48,1960-61,1961-03-18,,Cincinnati,2,,Kansas State,4,W,,69,64,5,,,True
49,1960-61,1961-03-18,,Texas Tech,,,Houston,,W,,69,67,2,,,True
50,1960-61,1961-03-18,,Ohio State,1,,Kentucky,,W,,87,74,13,,,True
51,1960-61,1961-03-18,,Louisville,,,Morehead State,,W,,83,61,22,,,True
52,1960-61,1961-03-18,,Loyola Marymount,,,Southern California,7,W,,69,67,2,,,True
53,1960-61,1961-03-18,,St. Bonaventure,3,,Princeton,,W,,85,67,18,,,True
54,1960-61,1961-03-18,,Saint Joseph's,,,Wake Forest,,W,,96,86,10,,,True
55,1960-61,1961-03-24,,Cincinnati,2,,Utah,,W,,82,67,15,,,True
56,1960-61,1961-03-24,,Ohio State,1,,Saint Joseph's,,W,,95,69,26,,,True
57,1960-61,1961-03-25,,Cincinnati,2,,Ohio State,1,W,,70,65,5,,1,True
58,1960-61,1961-03-25,,Saint Joseph's,,,Utah,,W,,127,120,7,,4,True
0,1960-61,1961-03-14,,Princeton,,,George Washington,,W,,84,67,17,,,True
1,1960-61,1961-03-14,,Louisville,,,Ohio,,W,,76,70,6,,,True
2,1960-61,1961-03-14,,Morehead State,,,Xavier,,W,,71,66,5,,,True
3,1960-61,1961-03-14,,St. Bonaventure,3,,Rhode Island,,W,,86,76,10,,,True
4,1960-61,1961-03-14,,Wake Forest,,,St. John's (NY),,W,,97,74,23,,,True
5,1960-61,1961-03-15,,Arizona State,,,Seattle,,W,,72,70,2,,,True
6,1960-61,1961-03-15,,Houston,,,Marquette,,W,,77,61,16,,,True
7,1960-61,1961-03-15,,Southern California,7,,Oregon,,W,,81,79,2,,,True
8,1960-61,1961-03-17,,Arizona State,,,Southern California,7,W,,86,71,15,,,True
9,1960-61,1961-03-17,,Cincinnati,2,,Texas Tech,,W,,78,55,23,,,True
10,1960-61,1961-03-17,,Kansas State,4,,Houston,,W,,75,64,11,,,True
11,1960-61,1961-03-17,,Kentucky,,,Morehead State,,W,,71,64,7,,,True
12,1960-61,1961-03-17,,Ohio State,1,,Louisville,,W,,56,55,1,,,True
13,1960-61,1961-03-17,,Utah,,,Loyola Marymount,,W,,91,75,16,,,True
14,1960-61,1961-03-17,,Saint Joseph's,,,Princeton,,W,,72,67,5,,,True
15,1960-61,1961-03-17,,Wake Forest,,,St. Bonaventure,3,W,,78,73,5,,,True
16,1960-61,1961-03-18,,Utah,,,Arizona State,,W,,88,80,8,,,True
17,1960-61,1961-03-18,,Cincinnati,2,,Kansas State,4,W,,69,64,5,,,True
18,1960-61,1961-03-18,,Texas Tech,,,Houston,,W,,69,67,2,,,True
19,1960-61,1961-03-18,,Ohio State,1,,Kentucky,,W,,87,74,13,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1960-61,1961-03-18,,Louisville,,,Morehead State,,W,,83,61,22,,,True
22,1960-61,1961-03-18,,Loyola Marymount,,,Southern California,7,W,,69,67,2,,,True
23,1960-61,1961-03-18,,St. Bonaventure,3,,Princeton,,W,,85,67,18,,,True
24,1960-61,1961-03-18,,Saint Joseph's,,,Wake Forest,,W,,96,86,10,,,True
25,1960-61,1961-03-24,,Cincinnati,2,,Utah,,W,,82,67,15,,,True
26,1960-61,1961-03-24,,Ohio State,1,,Saint Joseph's,,W,,95,69,26,,,True
27,1960-61,1961-03-25,,Cincinnati,2,,Ohio State,1,W,,70,65,5,,1,True
28,1960-61,1961-03-25,,Saint Joseph's,,,Utah,,W,,127,120,7,,4,True
29,1961-62,1962-03-12,,Texas Tech,,,Air Force,,W,,68,66,2,,,True
30,1961-62,1962-03-12,,Butler,,,Bowling Green State,8,W,,56,55,1,,,True
31,1961-62,1962-03-12,,Creighton,,,Memphis,,W,,87,83,4,,,True
32,1961-62,1962-03-12,,Western Kentucky,,,Detroit Mercy,,W,,90,81,9,,,True
33,1961-62,1962-03-12,,New York University,,,Massachusetts,,W,,70,50,20,,,True
34,1961-62,1962-03-12,,Villanova,,,West Virginia,,W,,90,75,15,,,True
35,1961-62,1962-03-12,,Wake Forest,,,Yale,,W,,92,82,10,,1,True
36,1961-62,1962-03-13,,Utah State,,,Arizona State,,W,,78,73,5,,,True
37,1961-62,1962-03-13,,Oregon State,,,Seattle,,W,,69,65,4,,,True
38,1961-62,1962-03-16,,Kentucky,3,,Butler,,W,,81,60,21,,,True
39,1961-62,1962-03-16,,Cincinnati,2,,Creighton,,W,,66,46,20,,,True
40,1961-62,1962-03-16,,Colorado,9,,Texas Tech,,W,,67,60,7,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1961-62,1962-03-16,,Villanova,,,New York University,,W,,79,76,3,,,True
43,1961-62,1962-03-16,,Ohio State,1,,Western Kentucky,,W,,93,73,20,,,True
44,1961-62,1962-03-16,,Oregon State,,,Pepperdine,,W,,69,67,2,,,True
45,1961-62,1962-03-16,,Wake Forest,,,Saint Joseph's,,W,,96,85,11,,1,True
46,1961-62,1962-03-16,,UCLA,,,Utah State,,W,,73,62,11,,,True
47,1961-62,1962-03-17,,Butler,,,Western Kentucky,,W,,87,86,1,,,True
48,1961-62,1962-03-17,,Cincinnati,2,,Colorado,9,W,,73,46,27,,,True
49,1961-62,1962-03-17,,Creighton,,,Texas Tech,,W,,63,61,2,,,True
50,1961-62,1962-03-17,,Ohio State,1,,Kentucky,3,W,,74,64,10,,,True
51,1961-62,1962-03-17,,New York University,,,Saint Joseph's,,W,,94,85,9,,,True
52,1961-62,1962-03-17,,UCLA,,,Oregon State,,W,,88,69,19,,,True
